Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k)
COOPERATIVA DE CRÉDITO RURAL E DOS SERVIDORES PÚBLICOS ESTADUAIS DO ESTADO DO TOCANTINS - SICREDI UNIÃO CERRADO;3836609;b3S;;I;2;DIANOPOLIS;TO;41518;2208;0;444;0;0;0;2652;-388;-252;0;0;-776;-1415;1237;327;154;-816;-820;-34;0;211;-464;-1441;-204;-3;-206;-55;0;-262;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DO DISTRITO FEDERAL LTDA - SICOOB EMPRESARIAL;5856736;b3S;;I;2;BRASILIA;DF;41518;1698;0;940;0;0;0;2638;-665;-53;0;0;-822;-1540;1098;91;80;-464;-565;-6;0;3;-62;-922;176;1;177;-7;0;170;0
COOPERATIVA DE CRÉDITO RURAL DO SEMIÁRIDO DA BAHIA LTDA. - SICOOB COOPERE;73398646;b3S;;I;2;VALENTE;BA;41518;2096;0;513;0;0;0;2609;-466;-60;0;0;-360;-885;1724;188;348;-807;-1042;-14;0;17;-137;-1445;279;-9;270;-6;0;264;0
LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.;50579044;n2;;I;2;SAO PAULO;SP;41518;0;0;1;0;2555;0;2556;0;0;0;0;0;0;2556;930;0;-999;-2265;-213;0;91;-4;-2459;97;6;103;-28;0;74;0
SICOOB CREDINOVA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FABRICANTES DE CALÇADOS DE NOVA SERRANA LTDA.;1667766;b3S;;I;2;NOVA SERRANA;MG;41518;2098;0;433;0;0;0;2531;-645;0;0;0;-37;-683;1848;607;156;-686;-1006;-11;0;12;-63;-991;857;1;857;-5;0;851;-215
WESTERN UNION;51767;b1;;C;3;SAO PAULO;SP;41518;0;0;700;0;1804;0;2503;1;0;0;0;-10;-11;2493;6238;0;-3407;-3470;-710;0;86;-1847;-3110;-617;5;-612;0;0;-612;0
UBS;51877;b2;;C;3;SAO PAULO;SP;41518;0;0;2484;2;0;0;2486;0;0;0;0;0;0;2486;29223;181;-14739;-14116;-2955;0;341;-411;-2476;10;32;42;-1519;0;-1476;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE BOTUVERÁ - CRESOL BOTUVERÁ;8297831;b3S;;I;2;BOTUVERA;SC;41518;2066;0;420;0;0;0;2486;-717;-209;0;0;-1139;-2065;421;37;57;-334;-290;0;0;99;-57;-488;-67;16;-51;0;0;-51;0
UNICRED DE NOVA FRIBURGO - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DE SAUDE DE NOVA FRIBURGO LTDA;918800;b3S;;I;2;NOVA FRIBURGO;RJ;41518;1859;0;621;0;0;0;2480;-904;0;0;0;17;-886;1594;26;15;-590;-497;-5;0;0;-24;-1074;520;-67;453;0;0;453;-211
BROKER BRASIL CORRETORA DE CÂMBIO LTDA.;16944141;n2;;I;2;SAO PAULO;SP;41518;0;0;0;0;2477;0;2477;0;0;0;0;0;0;2477;202;0;-385;-2006;-135;0;0;-2;-2326;151;0;151;-29;0;122;0
UM INVESTIMENTOS S/A CORRETORA DE TITULOS E VALORES MOBILIARIOS;33968066;n2;;I;2;RIO DE JANEIRO;RJ;41518;1343;0;808;317;0;0;2469;0;-10;0;0;-98;-108;2360;8106;0;-2791;-9076;-377;0;1835;-99;-2401;-41;0;-41;0;0;-41;0
CREDSUPER - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;4138455;b3S;;I;2;NATAL;RN;41518;2429;0;32;0;0;0;2461;-156;-676;0;0;-212;-1044;1417;21;21;-297;-199;-2;0;28;-123;-551;866;-7;859;-2;0;857;-230
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE DIVINÓPOLIS LTDA - SICOOB CREDIVERDE;25528753;b3S;;I;2;DIVINOPOLIS;MG;41518;1859;0;596;0;0;0;2455;-542;-27;0;0;-80;-650;1805;293;279;-785;-808;-20;0;31;-117;-1127;678;29;706;-50;-15;642;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS JUIZES DO RIO GRANDE DO SUL - SICREDI AJURIS;3750034;b3S;;I;2;PORTO ALEGRE;RS;41518;1245;0;1182;0;0;0;2426;-1485;-20;0;0;-56;-1561;866;94;5;-227;-128;-4;0;20;-178;-419;446;-1;445;-20;0;425;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DA REGIÃO CENTRO-OESTE DO RS LTDA;2641032;b3S;;I;2;SANTA MARIA;RS;41518;1926;0;496;0;0;0;2422;-1009;-1;0;0;-49;-1060;1362;124;35;-684;-544;-2;0;0;-9;-1080;283;0;283;-15;0;268;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PATROCÍNIO E REGIÃO LTDA. - SICOOB COOPACREDI;65229254;b3S;;I;2;PATROCINIO;MG;41518;1983;0;435;0;0;0;2418;-331;-404;0;0;-125;-860;1559;165;161;-663;-533;-14;0;58;-63;-889;670;-6;664;-24;0;641;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE PARA DE MINAS LTDA - SICOOB ASCICRED;1009908;b3S;;I;2;PARA DE MINAS;MG;41518;1673;0;738;0;0;0;2411;-644;0;0;0;-247;-891;1520;294;300;-669;-646;-20;0;14;-55;-783;737;0;738;-12;0;726;0
BANCO DE LA PROVINCIA DE BUENOS AIRES;44189447;b1;;I;3;SAO PAULO;SP;41518;91;0;2022;-588;871;0;2396;-4;-1198;0;0;-11;-1213;1183;2;0;-813;-710;-124;0;53;-75;-1667;-484;0;-484;175;0;-309;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO SÃO FRANCISCO LTDA.;41805003;b3S;;I;2;PIUMHI;MG;41518;2180;0;213;0;0;0;2393;-392;-168;0;0;-286;-847;1547;147;111;-754;-598;-13;0;2;-28;-1134;413;1;414;-4;0;410;-69
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO OESTE DE MINAS GERAIS LTDA. - SICOOB CREDIOESTE;25420696;b3S;;I;2;ABAETE;MG;41518;2009;0;379;0;0;0;2388;-449;-154;0;0;-119;-722;1666;297;426;-1170;-633;-26;0;51;-55;-1110;556;0;556;-32;0;525;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, ENGENHARIA, ARQUITETURA, CONTABILIDADE, ADMINISTRAÇÃO E ECONOMIA DE ERECHIM LTDA.;1572667;b3S;;I;2;ERECHIM;RS;41518;2047;0;333;0;0;0;2381;-1122;0;0;0;-33;-1155;1226;26;6;-353;-255;1;0;0;-3;-579;647;-17;631;-5;0;626;-123
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE SÃO PAULO - SICOOB COOPERCREDI-SP;915950;b3S;;I;2;SAO PAULO;SP;41518;2200;0;172;0;0;0;2372;-23;0;0;0;-166;-189;2183;7;18;-691;-617;0;2;0;-172;-1452;731;0;731;-2;0;729;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA MAXION - CREDMAXION;58290800;b3S;;I;2;CRUZEIRO;SP;41518;2258;0;113;0;0;0;2371;0;0;0;0;-74;-74;2297;0;0;-156;-65;-33;0;0;0;-255;2042;0;2042;1;-18;2024;-1060
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE  LAGOA DA PRATA E REGIÃO LTDA.   SICOOB LAGOACRED GERAIS;1739375;b3S;;I;2;LAGOA DA PRATA;MG;41518;2145;0;218;0;0;0;2363;-585;-47;0;0;-315;-947;1416;555;392;-1003;-621;-18;0;1;-39;-732;684;4;687;-3;0;684;-166
BANCO BRJ S.A.;27937333;b2;;I;2;RIO DE JANEIRO;RJ;41518;72;0;10;0;0;2279;2361;-2265;-304;0;0;21;-2548;-187;789;0;-1297;-1771;-30;0;929;-357;-1737;-1924;34;-1889;0;0;-1889;0
COOPERATIVA DE CRÉDITO MÚTUO DOS ADVOGADOS DE SANTA CATARINA;5861932;b3S;;I;2;FLORIANOPOLIS;SC;41518;1893;0;459;0;0;0;2352;-726;1;0;0;-59;-785;1567;305;382;-869;-839;-20;0;0;-69;-1110;456;7;463;0;0;463;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO SUL DE MINAS LTDA. - UNICRED SUL DE MINAS;71418784;b3S;;I;2;VARGINHA;MG;41518;1724;0;624;0;0;0;2349;-851;0;0;0;0;-851;1498;129;116;-944;-938;-7;0;0;-36;-1681;-183;-3;-186;0;0;-186;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL DO ESTADO DE SÃO PAULO - SICREDI CENTRO PAULISTA SP;3974280;b3S;;I;2;BAURU;SP;41518;1532;0;805;0;0;0;2337;-848;-18;0;0;-202;-1069;1268;246;94;-666;-503;-9;0;56;-382;-1163;105;0;105;-26;0;79;0
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE, PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DE RIO CLARO LTDA   UNICRED RIO CLARO;1259518;b3S;;I;2;RIO CLARO;SP;41518;1908;0;429;0;0;0;2336;-640;0;0;0;-254;-894;1442;129;38;-632;-546;-3;0;3;-8;-1018;424;46;470;-16;0;454;-120
CORRETORA SOUZA BARROS - CAMBIO E TITULOS S.A.;61787776;n2;;I;2;SAO PAULO;SP;41518;0;0;3133;-800;0;0;2334;-2;-59;0;0;-2;-63;2271;990;405;-1623;-3832;-135;0;2687;-1005;-2512;-241;0;-241;0;-876;-1117;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE NÍVEL SUPERIOR DE PETRÓPOLIS LTDA. - UNICRED PETRÓPOLIS.;72052004;b3S;;I;2;PETROPOLIS;RJ;41518;1949;0;381;0;0;0;2330;-510;0;0;0;-830;-1340;990;49;16;-571;-598;0;0;0;-19;-1122;-132;-2;-134;0;0;-134;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES SERRANAS E DO MÉDIO VALE DO PARAÍBA;71698674;b3S;;I;2;TAUBATE;SP;41518;1572;0;754;0;0;0;2326;-633;0;0;0;17;-616;1709;29;82;-650;-569;-4;0;0;-53;-1165;544;12;556;-23;-15;518;-31
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO OESTE DE RONDÔNIA - SICOOB;5203605;b3S;;I;2;BURITIS;RO;41518;2060;0;241;0;0;2;2302;-124;-483;0;0;-338;-945;1357;30;330;-537;-604;-3;0;42;-86;-828;529;19;549;0;0;549;-228
COOPERATIVA DE CRÉDITO RURAL DE PARÁ DE MINAS LTDA - SICOOB CREDIRURAL;25387713;b3S;;I;2;PARA DE MINAS;MG;41518;913;0;1380;0;0;0;2292;-1073;-8;0;0;-7;-1088;1205;107;170;-561;-399;-6;0;28;-65;-725;480;1;479;0;0;479;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DE JI-PARANÁ/RO ? SICOOB EMPRECRED;8044854;b3S;;I;2;JI-PARANA;RO;41518;2080;0;205;0;0;0;2284;-288;-145;0;0;-272;-705;1579;137;202;-626;-526;-10;0;22;-45;-845;735;0;735;-10;0;724;-185
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA DA SAÚDE DA GRANDE SÃO PAULO - SICREDI GRANDE SÃO PAULO SP;4306351;b3S;;I;2;SAO PAULO;SP;41518;1737;0;534;0;0;0;2272;-709;-12;0;0;-334;-1055;1217;124;106;-674;-448;-5;0;31;-399;-1265;-48;0;-48;-10;0;-58;0
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO PODER JUDICIÁRIO DA UNIÃO E MPU EM MINAS GERAIS LTDA. - SICOOB COOPJUS;25363615;b3S;;I;2;BELO HORIZONTE;MG;41518;1874;0;380;0;0;0;2254;-475;0;0;0;-83;-558;1696;0;0;-414;-245;-2;0;3;-22;-680;1016;-3;1013;0;0;1013;-299
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE INTEGRADO - SICOOB INTEGRADO;7122321;b3S;;I;2;CORONEL VIVIDA;PR;41518;2016;0;223;0;0;0;2239;-536;-25;0;0;-311;-872;1367;201;226;-925;-812;-8;0;0;-46;-1364;3;0;3;-9;0;-6;-120
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER JUDICIÁRIO, MINISTÉRIO PÚBLICO E ENSINO SUPERIOR - SICOOB JUDICIÁRIO;37076205;b3S;;I;2;BRASILIA;DF;41518;2021;0;210;0;0;0;2230;-573;-69;0;0;-300;-942;1289;41;58;-911;-814;-7;4;5;-116;-1740;-451;1;-450;0;0;-450;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAPA LTDA. - SICOOB CREDIEMBRAPA;2338666;b3S;;I;2;BRASILIA;DF;41518;1981;0;234;0;0;0;2214;-449;-38;0;0;-169;-656;1558;60;46;-610;-563;-8;0;0;-106;-1181;378;-1;376;-6;0;371;-160
PLANNER;51341;n1;;C;2;SAO PAULO;SP;41518;0;0;2134;74;0;0;2208;0;0;0;0;-252;-252;1956;8679;4157;-3144;-12643;-1175;0;159;-94;-4061;-2105;2;-2103;0;0;-2103;0
SPINELLI S.A. CORRETORA DE VALORES MOBILIARIOS E CAMBIO;61739629;n2;;I;2;SAO PAULO;SP;41518;106;0;2090;-6;0;0;2190;0;0;0;0;0;0;2190;1370;1225;-1787;-4076;-347;0;302;-186;-3500;-1310;0;-1310;0;0;-1310;0
COOPERATIVA DE CRÉDITO DOS MICROS E PEQUENOS EMPRESÁRIOS DO VALE DO ITAJAÍ - CONCREDI;2781986;b3S;;I;2;BLUMENAU;SC;41518;1492;0;697;0;0;0;2189;-828;0;0;0;115;-713;1476;172;7;-560;-513;-2;0;2;-42;-936;540;1;541;0;-31;510;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA ÁREA DE SAÚDE DA BAHIA LTDA.   UNICRED DA BAHIA;2602922;b3S;;I;2;FEIRA DE SANTANA;BA;41518;1891;0;273;0;0;0;2164;-449;0;0;0;-218;-667;1497;111;33;-710;-797;-6;0;0;-23;-1392;105;-9;96;0;0;96;0
BANCO PORTO REAL DE INVESTIMENTOS S.A;40429946;b2;;I;2;PORTO REAL;RJ;41518;2044;0;105;0;0;0;2149;-602;-8;0;0;-78;-689;1460;11;0;-595;-211;-74;0;2;0;-867;593;-10;583;-178;0;405;0
PREVIBANK S.A. DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS;6917793;n2;;I;2;FORTALEZA;CE;41518;0;0;95;0;2051;0;2146;0;0;0;0;0;0;2146;233;0;-457;-1191;-87;0;10;-4;-1496;650;0;650;-326;0;324;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LIVRE ADMISSÃO DA REGIÃO SUL DA BAHIA - UNICRED REGIÃO SUL DA BAHIA;97489280;b3S;;I;2;ITABUNA;BA;41518;1452;0;694;0;0;0;2146;-569;0;0;0;-47;-616;1530;52;95;-633;-291;-4;0;89;-164;-856;674;-67;607;0;-6;601;-467
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DE MINAS GERAIS LTDA.   SICOOB CREDIPINHO;71154876;b3S;;I;2;JOAO PINHEIRO;MG;41518;1871;0;268;0;0;0;2140;-233;-258;0;0;-201;-692;1448;192;110;-719;-759;-23;0;11;-61;-1248;199;154;353;-75;0;278;0
BBVA BRASIL BANCO DE INVESTIMENTO S.A.;45283173;b2;;I;3;SAO PAULO;SP;41518;0;0;2138;0;0;0;2138;0;0;0;1;0;1;2137;0;0;-814;-573;-99;0;52;-197;-1631;506;0;506;-204;0;302;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE UMUARAMA   SICOOB ARENITO;7026923;b3S;;I;2;UMUARAMA;PR;41518;1877;0;257;0;0;0;2134;-506;-9;0;0;-375;-890;1244;184;199;-609;-720;-8;0;0;-79;-1033;211;0;211;-12;0;199;-111
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORDESTE DE MINAS GERAIS E SUL DA BAHIA LTDA - SICOOB CREDINORTE;64276058;b3S;;I;2;NANUQUE;MG;41518;1826;0;307;0;0;0;2133;-294;-171;0;0;-17;-481;1652;122;164;-664;-542;-13;0;8;-61;-986;666;1;667;-14;0;653;-147
SOL CORRETORA DE CÂMBIO LTDA.;8520517;n2;;I;2;NATAL;RN;41518;0;0;0;0;2115;0;2115;0;0;0;0;0;0;2115;230;0;-539;-1113;0;0;0;0;-1422;693;0;693;0;0;693;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DA FOZ DO RIO ITAJAÍ-AÇU - CREDIFOZ;9512539;b3S;;I;2;ITAJAI;SC;41518;1814;0;278;0;0;0;2092;-413;-168;0;0;-182;-763;1329;305;14;-597;-967;-3;0;0;-33;-1281;48;0;48;0;-37;10;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DA REGIÃO DAS MISSÕES E NOROESTE DO RS LTDA;95163002;b3S;;I;2;SANTO ANGELO;RS;41518;1352;0;732;0;0;0;2085;-1063;0;0;0;-67;-1130;954;55;42;-510;-297;0;0;1;-4;-713;242;2;244;-7;0;237;0
BANCO BRACCE S.A.;48795256;b1;;I;3;SAO PAULO;SP;41518;507;0;1577;0;0;0;2085;-2097;0;0;0;55;-2042;43;1418;1;-987;-1566;-161;0;626;-294;-963;-920;0;-920;0;-133;-1053;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE AJURICABA - SICREDI AJURICABA RS;93136471;b3S;;I;2;AJURICABA;RS;41518;1641;0;432;0;0;0;2073;-317;-173;0;0;-373;-862;1212;267;89;-525;-335;-5;0;71;-376;-815;396;0;397;-22;0;375;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DA SAÚDE DE PRESIDENTE PRUDENTE E REGIÃO - UNIPRIME OESTE PAULISTA;74220948;b3S;;I;2;PRESIDENTE PRUDENTE;SP;41518;915;0;1145;0;0;0;2061;-1173;0;0;0;10;-1163;897;6;87;-410;-273;-2;0;68;-128;-652;245;5;250;-1;0;249;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS, BANCÁRIOS E ECONOMIÁRIOS DO ESTADO DE SANTA CATARINA - SICOOB CREDISC;3419786;b3S;;I;2;FLORIANOPOLIS;SC;41518;1533;0;517;0;0;0;2050;-687;-13;0;0;-243;-943;1107;100;40;-614;-605;-9;0;60;-112;-1138;-31;0;-31;0;0;-31;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO OESTE MINEIRO LTDA.   SICOOB UNIÃO CENTRO OESTE;26072728;b3S;;I;2;ARCOS;MG;41518;1730;0;303;0;0;0;2032;-362;-74;0;0;-365;-801;1231;246;150;-632;-508;-14;0;23;-123;-858;374;-5;368;-35;0;334;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO LESTE DA BACIA DO RIO DOCE LTDA ? SICOOB CREDILESTE;5158093;b3S;;I;2;CARATINGA;MG;41518;1824;0;209;0;0;0;2032;-277;-53;0;0;-235;-565;1468;77;66;-408;-349;-8;0;12;-24;-633;834;-6;829;-2;0;827;-289
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAMPOS ALTOS LTDA - SICOOB CREDIAGRO;429890;b3S;;I;2;CAMPOS ALTOS;MG;41518;1855;0;174;0;0;0;2029;-231;-322;0;0;-271;-824;1205;124;56;-439;-307;-9;0;58;-20;-536;669;-2;667;-18;0;649;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO  MINISTÉRIO PÚBLICO E DO PODER JUDICIÁRIO DO ESTADO DO PARÁ LTDA - COIMPPA;84156470;b3S;;I;2;BELEM;PA;41518;1922;0;103;0;0;0;2025;-383;0;0;0;-95;-478;1547;54;4;-405;-138;-8;0;3;-192;-682;866;30;896;-21;0;875;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE ERECHIM - CRESOL ERECHIM;2910987;b3S;;I;2;ERECHIM;RS;41518;1640;0;379;0;0;0;2019;-616;-206;0;0;-329;-1152;867;120;12;-259;-333;0;0;174;-112;-398;470;-1;468;0;0;468;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS, PROFISSIONAIS DA SAUDE E DEMAIS PROFISSIONAIS LIBERAIS DO VALE DO SINOS LTDA;1796302;b3S;;I;2;NOVO HAMBURGO;RS;41518;1605;0;414;0;0;0;2019;-732;0;0;0;-916;-1648;370;126;38;-585;-438;-4;0;0;-4;-868;-498;14;-484;-15;-26;-525;-41
COOPERATIVA DE CREDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE TENENTE PORTELA - CRESOL TENENTE PORTELA;4622657;b3S;;I;2;TENENTE PORTELA;RS;41518;1858;0;159;0;0;0;2017;-325;-236;0;0;-126;-686;1331;246;15;-384;-359;0;0;122;-626;-986;345;-27;318;0;0;317;0
COOPERATIVA DE CREDITO RURAL DE ARAGUARI LTDA. - SICOOB ARACREDI;68987;b3S;;I;2;ARAGUARI;MG;41518;1641;0;374;0;0;0;2014;-254;-299;0;0;-475;-1028;986;105;76;-579;-479;-23;0;41;-55;-913;72;65;137;-37;0;101;0
SOCINAL S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;3881423;n1;;I;2;ARARUAMA;RJ;41518;1937;0;69;0;0;0;2006;-517;0;0;0;-70;-587;1419;0;0;-173;-168;-69;0;80;0;-330;1089;0;1089;-458;0;632;0
C H B - COMPANHIA HIPOTECARIA BRASILEIRA;10694628;n1;;I;2;NATAL;RN;41518;1167;0;835;0;0;0;2002;-552;-2;0;0;99;-456;1546;156;0;-753;-1582;0;0;233;0;-1946;-400;0;-400;0;0;-400;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PARAOPEBA LTDA. - SICOOB CREDIPARAOPEBA;22749014;b3S;;I;2;PARAOPEBA;MG;41518;1489;0;507;0;0;0;1996;-490;-81;0;0;-62;-633;1362;191;227;-513;-516;-11;0;25;-98;-695;668;-5;662;-21;0;641;-136
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO GORUTUBA LTDA - SICOOB CREDIVAG;25404542;b3S;;I;2;JANAUBA;MG;41518;1558;0;437;0;0;0;1995;-254;-163;0;0;-114;-531;1464;127;445;-655;-591;-6;0;38;-125;-768;696;0;696;-13;0;682;0
CREDITÁ S/A CRÉDITO, FINANCIAMENTO E INVESTIMENTO;12599971;n1;;I;2;PORTO ALEGRE;RS;41518;1780;0;215;0;0;0;1995;-447;0;0;0;-578;-1025;970;33;16;-365;-258;-86;0;2;-10;-667;303;1;302;-118;0;185;0
COINVALORES;51561;n2;;C;2;SAO PAULO;SP;41518;0;0;2063;-83;0;0;1981;0;0;0;0;-33;-33;1948;2565;1395;-2024;-4365;-365;0;387;-108;-2515;-568;0;-568;-36;0;-604;0
COOPERATIVA DE CRÉDITO RURAL DE ABELARDO LUZ - SULCREDI/CREDILUZ;1073966;b3S;;I;2;ABELARDO LUZ;SC;41518;1614;0;366;0;0;0;1980;-512;-184;0;0;-315;-1012;968;26;13;-458;-432;0;0;92;-57;-816;152;0;152;-10;0;142;0
COOPERATIVA DE CRÉDITO RURAL DE GUARANI LTDA - SICOOB GUARANICREDI;26014175;b3S;;I;2;GUARANI;MG;41518;1712;0;266;0;0;0;1978;-462;-38;0;0;-3;-503;1475;96;35;-581;-317;-5;0;8;-230;-995;480;0;480;-10;0;470;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ALPINÓPOLIS LTDA. - SICOOB CREDIALP;25353939;b3S;;I;2;ALPINOPOLIS;MG;41518;1783;0;190;0;0;0;1973;-245;-281;0;0;-92;-618;1355;244;145;-770;-509;-10;0;33;-79;-946;409;1;409;-23;0;386;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO E MÉDIO SÃO FRANCISCO LTDA - SICOOB SÃO FRANCISCO.;912488;b3S;;I;2;MORADA NOVA DE MINAS;MG;41518;1699;0;269;0;0;0;1968;-333;-478;0;0;-609;-1421;547;138;278;-719;-616;-25;0;9;-97;-1032;-485;0;-485;-4;0;-489;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE POTIGUAR - UNICRED MOSSORÓ;70027388;b3S;;I;2;MOSSORO;RN;41518;1848;0;113;0;0;0;1961;-326;-20;0;0;-296;-643;1319;81;149;-608;-402;-3;0;17;-130;-895;424;0;424;0;0;424;-141
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO DO CENTRO OESTE DE MINAS LTDA;1703620;b3S;;I;2;BOM DESPACHO;MG;41518;1691;0;267;0;0;0;1958;-486;-61;0;0;-48;-595;1363;150;116;-606;-528;-12;0;6;-37;-911;452;-3;448;-4;0;444;-112
GREENCRED COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO  DOS MÉDICOS, DEMAIS CATEGORIAS AFINS E PROFESSORES DE ENSINO SUPERIOR DE CURITIBA, REGIÃO METROPOLITANA E LITORAL;2347114;b3S;;I;2;CURITIBA;PR;41518;1131;0;814;0;0;0;1945;-575;0;0;0;-272;-847;1098;0;0;-215;-336;1;0;102;0;-450;648;-6;642;-40;0;602;-214
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL DE RONDÔNIA   SICOOB OUROCREDI;2144899;b3S;;I;2;OURO PRETO DO OESTE;RO;41518;1656;0;283;0;0;0;1940;-145;-177;0;0;-78;-399;1541;56;183;-717;-477;-4;0;3;-48;-1004;537;0;537;0;0;537;-105
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE MONTE CARMELO E REGIÃO LTDA - SICOOB MONTECREDI;71392047;b3S;;I;2;MONTE CARMELO;MG;41518;1115;0;815;0;0;0;1930;-695;-148;0;0;-435;-1278;652;103;30;-352;-304;-11;0;29;-34;-539;113;1;113;-9;0;104;-94
PARMETAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;20155248;n2;;I;2;SAO PAULO;SP;41518;0;0;1982;-487;431;0;1925;0;0;0;0;0;0;1925;0;0;-601;-575;-90;0;0;-115;-1381;545;1;546;0;0;546;0
