Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k)
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, ENGENHARIA, ARQUITETURA, CONTABILIDADE, ADMINISTRAÇÃO E ECONOMIA DE ERECHIM LTDA.;1572667;b3S;;I;2;ERECHIM;RS;41791;5267;0;1138;0;0;0;6405;-3221;0;0;0;-177;-3398;3007;54;10;-768;-827;-2;0;0;-52;-1585;1421;4;1425;-9;-2;1414;-295
COOPERATIVA DE CRÉDITO MÚTUO DOS ADVOGADOS DE SANTA CATARINA;5861932;b3S;;I;2;FLORIANOPOLIS;SC;41791;4852;0;1544;0;0;0;6396;-2201;-2;0;0;-287;-2490;3906;600;744;-1942;-1855;-24;0;0;-141;-2618;1288;23;1311;-45;-8;1259;0
SICOOB NOSSACOOP - COOPERATIVA DE ECONOMIA E CRÉDITO DOS EMPREGADOS DAS INSTITUIÇÕES DE ENSINO E PESQUISA E DE SERVIDORES PÚBLICOS FEDERAIS DE MINAS GERAIS LTDA.;1760242;b3S;;I;2;BELO HORIZONTE;MG;41791;5741;0;652;0;0;0;6393;-2099;-101;0;0;-535;-2734;3659;164;88;-1722;-1601;-78;0;106;-190;-3234;425;-8;417;-10;0;406;-401
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PATROCÍNIO E REGIÃO LTDA. - SICOOB COOPACREDI;65229254;b3S;;I;2;PATROCINIO;MG;41791;5386;0;996;0;0;0;6382;-957;-942;0;0;-763;-2662;3720;395;349;-1543;-1272;-34;0;577;-146;-1675;2046;17;2063;-77;0;1986;-150
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DE ARARAQUARA E REGIÃO - SICREDI UNIÃO CENTRO NORTE PAULISTA SP;73113243;b3S;;I;2;ARARAQUARA;SP;41791;4261;0;2114;0;0;0;6375;-2358;-45;0;0;-546;-2949;3426;714;207;-1472;-1015;-29;0;156;-1024;-2463;963;1;962;-78;0;885;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOHNSON & JOHNSON;45691128;b3S;;I;2;SAO JOSE DOS CAMPOS;SP;41791;4499;0;1841;0;0;0;6340;-99;0;0;0;-1066;-1164;5176;0;0;-619;-1604;-3;0;1099;-1422;-2547;2629;0;2629;0;-31;2598;-121
CENTRAL DAS COOPERATIVAS DE CREDITO MUTUO DO RIO GRANDE DO SUL;3618104;b3C;;I;2;PORTO ALEGRE;RS;41791;30;0;6282;0;0;0;6312;-5835;0;0;0;7;-5828;485;0;0;-851;473;0;0;0;-6;-383;101;0;101;0;0;101;0
COOPERATIVA DE CRÉDITO DE PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DO ALTO SÃO FRANCISCO LTDA. - SICOOB CREDIPRATA;26178111;b3S;;I;2;LAGOA DA PRATA;MG;41791;4359;0;1937;0;0;2;6297;-1985;-411;0;0;84;-2311;3986;464;234;-1945;-1296;-43;0;191;-144;-2540;1446;32;1479;-95;-80;1303;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUARANÉSIA LTDA. - SICOOB RURALCREDI;24048910;b3S;;I;2;GUARANESIA;MG;41791;5221;0;1034;0;0;0;6254;-1400;-428;0;0;-798;-2627;3627;463;444;-1891;-1776;-34;0;388;-126;-2532;1096;-28;1067;-57;-64;947;-269
SPINELLI S.A. CVMC - PRUDENCIAL;1000082853;n2;;I;2;SAO PAULO;SP;41791;143;0;6106;-2;0;0;6247;0;0;0;0;0;0;6247;2423;2069;-3692;-7207;-709;0;560;-426;-6981;-734;0;-734;0;0;-734;0
COOPERATIVA DE CRÉDITO RURAL DE PITANGUI LTDA-SICOOB CREDICOOP;41931221;b3S;;I;2;PITANGUI;MG;41791;5226;0;1020;0;0;0;6246;-1606;-128;0;0;-105;-1839;4408;199;164;-1751;-1173;-12;0;118;-150;-2604;1803;1;1804;-32;0;1773;0
JURISCRED - COOPERATIVA DE CRÉDITO DOS MEMBROS DO PODER JUDICIÁRIO, DO MINISTÉRIO PÚBLICO, DE ÓRGÃOS JURÍDICOS E DE SERVIDORES PÚBLICOS ESTADUAIS E MUNICIPAIS EM ALAGOAS;4179861;b3S;;I;2;MACEIO;AL;41791;5315;0;913;0;0;0;6228;-1505;0;0;0;-104;-1610;4619;96;191;-1159;-612;-25;0;117;-597;-1989;2629;0;2629;1;-124;2504;-791
CONCORDIA SA CVMC COMMODITIES - PRUDENCIAL;1000082822;n2;;I;2;SAO PAULO;SP;41791;0;0;6293;-68;0;0;6225;-82;0;0;0;0;-82;6143;15511;2087;-7626;-15586;-1496;0;1455;-420;-6075;68;-479;-411;-22;0;-433;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE POMPÉU LTDA. - SICOOB CREDIPÉU;66262643;b3S;;I;2;POMPEU;MG;41791;4649;0;1554;0;0;0;6204;-2008;-204;0;0;-671;-2882;3321;311;103;-1720;-974;-22;0;100;-173;-2376;946;1;947;-53;0;894;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA ZONA DA MATA MINEIRA E SUL DO ESPÍRITO SANTO - UNICRED SUDESTE;86389236;b3S;;I;2;UBA;MG;41791;4877;0;1310;0;0;0;6187;-2258;0;0;0;172;-2086;4101;583;122;-1550;-2597;-43;0;0;-107;-3592;509;-68;441;-100;0;340;-105
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORDESTE DO PARÁ - SICREDI NORDESTE PA;10772401;b3S;;I;2;PARAGOMINAS;PA;41791;4980;0;1163;0;0;0;6143;-553;-1508;0;0;-604;-2666;3477;1184;355;-1794;-1233;-26;0;629;-1817;-2702;775;1317;2091;-230;0;1862;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES DOS PODERES LEGISLATIVOS DO ESTADO DE MINAS GERAIS E DO SEU ÓRGÃO AUXILIAR LTDA. - SICOOB COFAL;21797311;b3S;;I;2;BELO HORIZONTE;MG;41791;4255;0;1881;0;0;0;6136;-2625;0;0;0;-79;-2704;3432;164;134;-1523;-833;-15;0;77;-94;-2090;1342;1;1341;-5;0;1336;-587
COOPERATIVA DE CRÉDITO RURAL DOS PLANTADORES DE CANA DA REGIÃO DE CAPIVARI;49389307;b3S;;I;2;CAPIVARI;SP;41791;3509;0;2600;0;0;0;6110;-3011;-326;0;0;-558;-3895;2215;46;315;-1473;-1349;-15;0;164;-96;-2408;-193;2;-191;-20;0;-211;-136
UBS - PRUDENCIAL;1000080989;b2;;C;3;SAO PAULO;SP;41791;0;0;6093;-2;0;0;6091;0;0;0;0;0;0;6091;58568;306;-40188;-27916;-5967;0;7638;-1634;-9193;-3103;0;-3103;-7300;0;-10403;0
INTERFLOAT HZ CCTVM LTDA. - PRUDENCIAL;1000082688;n2;;I;2;SAO PAULO;SP;41791;0;0;6090;0;0;0;6090;0;0;0;0;0;0;6090;942;0;-668;-1570;-130;0;17;-23;-1432;4658;0;4658;0;0;4658;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DA MANTIQUEIRA LTDA. - SICOOB CREDICAMPO;21661202;b3S;;I;2;ENTRE RIOS DE MINAS;MG;41791;4638;0;1411;0;0;0;6049;-1702;-180;0;0;-376;-2258;3791;525;772;-2271;-2113;-55;0;520;-255;-2876;915;2;917;-65;-112;740;-306
C H B - CIA HIPOT. BRASILEIRA - PRUDENCIAL;1000081854;n1;;I;2;NATAL;RN;41791;4475;0;1567;0;0;0;6042;-1887;0;0;0;-1090;-2977;3065;22;0;-1875;-2766;0;0;1234;-69;-3454;-389;0;-389;0;0;-389;0
COR SOUZA BARROS CT S.A. - PRUDENCIAL;1000082626;n2;;I;2;SAO PAULO;SP;41791;0;0;4616;1393;0;0;6009;-4;-121;0;0;0;-126;5883;2331;843;-3160;-6452;-306;0;2266;-1581;-6060;-177;0;-177;0;-1312;-1489;0
SICOOB CREDINOVA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FABRICANTES DE CALÇADOS DE NOVA SERRANA LTDA.;1667766;b3S;;I;2;NOVA SERRANA;MG;41791;4646;0;1358;0;0;0;6003;-1982;0;0;0;-1084;-3066;2937;1404;316;-1513;-2313;-23;0;67;-149;-2210;727;0;727;-4;0;723;-524
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DO DISTRITO FEDERAL LTDA - SICOOB EMPRESARIAL;5856736;b3S;;I;2;BRASILIA;DF;41791;3324;0;2645;0;0;0;5969;-2091;-68;0;0;-2086;-4245;1724;214;183;-881;-1290;-12;229;5;-43;-1596;128;7;135;-26;0;109;0
COOPERATIVA DE CRÉDITO RURAL DO SEMIÁRIDO DA BAHIA LTDA. - SICOOB COOPERE;73398646;b3S;;I;2;VALENTE;BA;41791;4380;0;1556;0;0;0;5936;-1234;-187;0;0;-686;-2106;3830;402;1070;-1797;-2344;-32;0;186;-414;-2930;900;0;900;-28;0;872;0
ATIVA S.A. CTCV - PRUDENCIAL;1000082547;n2;;I;2;RIO DE JANEIRO;RJ;41791;32;0;5927;-34;0;0;5925;0;0;0;0;0;0;5925;11169;235;-10518;-14572;-1194;0;1972;-1111;-14020;-8095;-182;-8276;0;0;-8276;0
COOPERATIVA DE CRÉDITO RURAL DE PARÁ DE MINAS LTDA - SICOOB CREDIRURAL;25387713;b3S;;I;2;PARA DE MINAS;MG;41791;1793;0;4131;0;0;0;5924;-3080;0;0;0;-92;-3172;2752;248;327;-1220;-708;-18;0;159;-45;-1256;1496;-2;1494;-51;0;1443;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA REGIÃO DOS VALES DO SINOS, PARANHANA E CAÍ LTDA - UNICRED REGIÃO DOS VALES;1796302;b3S;;I;2;NOVO HAMBURGO;RS;41791;4634;0;1278;0;0;0;5913;-2279;0;0;0;44;-2236;3677;477;73;-1576;-1475;-10;0;0;-59;-2570;1106;2;1108;-33;-31;1044;-271
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE FORMIGA LTDA - SICOOB CREDIFOR;41931445;b3S;;I;2;FORMIGA;MG;41791;4833;0;1052;0;0;0;5885;-1314;-267;0;0;283;-1297;4588;442;687;-2243;-1692;-36;0;341;-279;-2779;1809;-46;1764;-28;0;1736;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE DIVINÓPOLIS LTDA - SICOOB CREDIVERDE;25528753;b3S;;I;2;DIVINOPOLIS;MG;41791;4192;0;1683;0;0;0;5875;-1647;-53;0;0;-611;-2311;3564;689;628;-1796;-1529;-46;0;198;-209;-2065;1498;-3;1496;-102;-70;1324;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTA CRUZ DAS PALMEIRAS E REGIÃO;6910457;b3S;;I;2;SANTA CRUZ DAS PALMEIRAS;SP;41791;5271;0;582;0;0;0;5853;-1834;0;0;0;-1540;-3374;2479;82;169;-1307;-1110;-10;0;11;-91;-2256;223;-27;196;0;0;196;0
CM CAPITAL MARKETS - PRUDENCIAL;1000080549;n2;;C;3;SAO PAULO;SP;41791;0;0;5338;476;0;0;5814;0;0;0;0;0;0;5814;16871;75;-5499;-15931;-1908;0;6;-16;-6403;-589;-2;-591;-11;0;-601;0
LEVYCAM CCV LTDA - PRUDENCIAL;1000082592;n2;;I;2;SAO PAULO;SP;41791;0;0;3;0;5745;0;5748;0;0;0;0;0;0;5748;1863;0;-2096;-5017;-457;0;207;-10;-5509;239;-164;75;-24;0;51;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO SUL DE MINAS LTDA. - UNICRED SUL DE MINAS;71418784;b3S;;I;2;VARGINHA;MG;41791;4065;0;1674;0;0;0;5739;-2280;0;0;0;-422;-2702;3037;272;285;-1815;-1810;-16;0;0;-64;-3148;-111;1;-109;0;0;-109;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO SÃO FRANCISCO LTDA.;41805003;b3S;;I;2;PIUMHI;MG;41791;5026;0;712;0;0;0;5738;-1187;-428;0;0;-979;-2593;3144;409;242;-1697;-1282;-37;0;66;-70;-2368;776;29;805;-15;0;790;-179
COOPERATIVA DE CRÉDITO DOS EMPREGADOS EM EMPRESAS TÊXTEIS - ACREDICOOP;3461243;b3S;;I;2;JOINVILLE;SC;41791;5069;0;614;0;0;0;5683;-1073;-863;0;0;-694;-2629;3054;347;213;-1853;-2531;-7;0;942;-263;-3152;-98;-12;-110;0;0;-110;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO OESTE DE RONDÔNIA - SICOOB;5203605;b3S;;I;2;BURITIS;RO;41791;4817;0;833;0;0;7;5657;-342;-548;0;0;-620;-1509;4148;80;763;-1054;-1265;-14;0;89;-150;-1551;2597;3;2600;0;0;2600;-723
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DE SAÚDE  DE GUARULHOS - UNICRED DE GUARULHOS;2250794;b3S;;I;2;GUARULHOS;SP;41791;3468;0;2177;0;0;0;5644;-2004;0;0;0;-366;-2370;3274;110;78;-966;-1406;1;0;68;-6;-2122;1152;0;1152;0;0;1152;-658
UNICRED DE NOVA FRIBURGO - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DE SAUDE DE NOVA FRIBURGO LTDA;918800;b3S;;I;2;NOVA FRIBURGO;RJ;41791;3911;0;1706;0;0;0;5617;-2406;0;0;0;-241;-2647;2970;115;35;-1254;-1025;-28;0;0;-50;-2207;763;-26;737;-4;0;733;-351
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE PARA DE MINAS LTDA - SICOOB ASCICRED;1009908;b3S;;I;2;PARA DE MINAS;MG;41791;3449;0;2168;0;0;0;5616;-1843;0;0;0;-193;-2036;3580;631;628;-1534;-1367;-48;0;36;-120;-1773;1807;2;1810;-30;0;1779;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL DO ESTADO DE SÃO PAULO - SICREDI CENTRO PAULISTA SP;3974280;b3S;;I;2;BAURU;SP;41791;4075;0;1529;0;0;0;5604;-1842;-43;0;0;-523;-2408;3196;730;263;-1619;-1116;-26;0;111;-1038;-2695;501;0;501;-82;0;420;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO PODER JUDICIARIO DO ESTADO DO RIO DE JANEIRO LTDA.;2000895;b3S;;I;2;RIO DE JANEIRO;RJ;41791;4970;0;617;0;0;0;5587;-945;-93;0;0;-19;-1058;4529;122;64;-1504;-1020;-23;0;302;-220;-2278;2251;0;2251;-20;0;2232;0
BCO ARBI S.A. - PRUDENCIAL;1000081201;b1;;I;2;RIO DE JANEIRO;RJ;41791;4833;0;750;0;0;0;5583;-2855;0;0;0;-769;-3623;1959;560;177;-2961;-2342;-236;309;910;-640;-4223;-2264;223;-2041;0;0;-2041;0
BBVA BRASIL BI S.A. - PRUDENCIAL;1000081366;b2;;I;3;SAO PAULO;SP;41791;0;0;5565;0;0;0;5565;0;0;0;1;0;1;5564;0;0;-2904;-1084;-259;0;1451;-30;-2825;2739;4163;6902;-2234;0;4668;0
CREDSUPER - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;4138455;b3S;;I;2;NATAL;RN;41791;5456;0;95;0;0;0;5551;-436;-1678;0;0;-253;-2367;3184;55;55;-655;-573;-5;0;67;-299;-1355;1828;-10;1819;-2;0;1817;-486
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DA FOZ DO RIO ITAJAÍ-AÇU - CREDIFOZ;9512539;b3S;;I;2;ITAJAI;SC;41791;4704;0;805;0;0;0;5508;-1115;-745;0;0;-810;-2671;2837;516;194;-1213;-2262;-6;0;92;-68;-2748;89;-5;84;0;-2;82;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO OESTE DE MINAS GERAIS LTDA. - SICOOB CREDIOESTE;25420696;b3S;;I;2;ABAETE;MG;41791;4436;0;1043;0;0;0;5479;-1206;-331;0;0;-68;-1604;3875;861;625;-2426;-1334;-65;0;321;-330;-2347;1527;1;1527;-108;-92;1328;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS JUIZES DO RIO GRANDE DO SUL - SICREDI AJURIS;3750034;b3S;;I;2;PORTO ALEGRE;RS;41791;2361;0;3113;0;0;0;5474;-3707;-41;0;0;12;-3736;1738;215;7;-446;-282;-10;0;273;-436;-680;1058;0;1058;-64;0;994;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE  LAGOA DA PRATA E REGIÃO LTDA.   SICOOB LAGOACRED GERAIS;1739375;b3S;;I;2;LAGOA DA PRATA;MG;41791;4598;0;845;0;0;0;5443;-1541;-197;0;0;-679;-2417;3026;1150;838;-2356;-1379;-41;0;44;-42;-1786;1240;30;1270;-15;0;1255;-425
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER EXECUTIVO FEDERAL EM BRASÍLIA LTDA. - SICOOB EXECUTIVO;694877;b3S;;I;2;BRASILIA;DF;41791;4659;0;770;0;0;0;5429;-1052;-246;0;0;-525;-1823;3606;325;260;-1868;-1763;-21;187;56;-126;-2950;655;-10;646;-16;0;630;-376
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE ERECHIM - CRESOL ERECHIM;2910987;b3S;;I;2;ERECHIM;RS;41791;4164;0;1214;0;0;0;5378;-1687;-445;0;0;-299;-2431;2947;273;36;-686;-540;-1;0;96;-253;-1075;1872;12;1885;0;0;1885;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DA REGIÃO DAS MISSÕES E NOROESTE DO RS LTDA;95163002;b3S;;I;2;SANTO ANGELO;RS;41791;3549;0;1807;0;0;0;5355;-2628;0;0;0;-111;-2739;2616;243;144;-1132;-874;1;0;16;-44;-1647;969;-15;954;-25;0;929;0
COOPERATIVA DE CREDITO RURAL DE ARAGUARI LTDA. - SICOOB ARACREDI;68987;b3S;;I;2;ARAGUARI;MG;41791;4307;0;1022;0;0;5;5335;-1066;-799;0;0;-706;-2572;2763;325;222;-1138;-1096;-28;0;325;-123;-1513;1250;-3;1247;-56;-66;1124;0
MÚLTIPLA CFI S/A - PRUDENCIAL;1000083584;n1;;I;2;FORTALEZA;CE;41791;5122;0;160;0;0;0;5282;-2343;0;0;0;-1253;-3596;1686;0;529;-1060;-2349;-181;0;32;-123;-3152;-1466;-225;-1691;0;0;-1691;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAPA LTDA. - SICOOB CREDIEMBRAPA;2338666;b3S;;I;2;BRASILIA;DF;41791;4793;0;425;0;0;0;5218;-1185;-130;0;0;-227;-1542;3676;126;111;-1324;-1147;-17;108;2;-5;-2147;1529;0;1529;-21;0;1508;-600
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES SERRANAS E DO MÉDIO VALE DO PARAÍBA;71698674;b3S;;I;2;TAUBATE;SP;41791;3354;0;1856;0;0;0;5209;-1668;0;0;0;-61;-1729;3481;60;36;-1151;-1179;0;0;0;-110;-2345;1136;0;1136;0;-29;1107;-64
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORDESTE DE MINAS GERAIS E SUL DA BAHIA LTDA - SICOOB CREDINORTE;64276058;b3S;;I;2;NANUQUE;MG;41791;4448;0;713;0;0;0;5161;-889;-347;0;0;-15;-1250;3911;358;513;-1513;-1179;-36;0;93;-139;-1903;2008;1;2009;-48;0;1961;-288
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE UMUARAMA - SICOOB ARENITO;7026923;b3S;;I;2;UMUARAMA;PR;41791;4459;0;702;0;0;0;5160;-1415;-39;0;0;-517;-1970;3190;433;626;-1342;-1818;-17;0;58;-191;-2251;939;11;950;-30;0;920;-279
COOPERATIVA DE CREDITO MUTUO DOS INTEGRANTES DA MAGISTRATURA E DO MINISTERIO PUBLICO NO ESTADO DO PARANA - SICREDI CREDJURIS;4886317;b3S;;I;2;CURITIBA;PR;41791;2202;0;2945;0;0;0;5147;-3248;-22;0;0;-14;-3285;1862;201;3;-434;-293;-10;0;61;-1179;-1652;210;-2;209;-35;0;173;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE SÃO PAULO - SICOOB COOPERCREDI-SP;915950;b3S;;I;2;SAO PAULO;SP;41791;5054;0;92;0;0;0;5146;-43;0;0;0;-865;-908;4238;30;47;-1577;-827;-7;0;11;-554;-2877;1361;0;1361;-4;0;1357;-2
COOPERATIVA DE CRÉDITO RURAL DE PORTO VELHO LTDA. - SICOOB PORTOCREDI;4544165;b3S;;I;2;PORTO VELHO;RO;41791;3725;0;1404;0;0;0;5129;-894;-75;0;0;-563;-1532;3597;215;844;-1655;-1717;-16;0;52;-130;-2407;1190;-34;1155;-4;0;1151;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DE MINAS GERAIS LTDA.   SICOOB CREDIPINHO;71154876;b3S;;I;2;JOAO PINHEIRO;MG;41791;4563;0;561;0;0;0;5124;-621;-659;0;0;-519;-1799;3325;471;243;-1740;-1235;-36;0;178;-116;-2234;1091;-36;1056;-46;0;1009;0
CREDITÁ S.A. CFI - PRUDENCIAL;1000083687;n1;;I;2;PORTO ALEGRE;RS;41791;4635;0;475;0;0;0;5111;-1257;0;0;0;-952;-2209;2902;102;43;-842;-558;-227;0;0;-22;-1503;1398;0;1398;-586;0;812;0
COOPERATIVA DE CRÉDITO DOS MICROS E PEQUENOS EMPRESÁRIOS DO VALE DO ITAJAÍ - CONCREDI;2781986;b3S;;I;2;BLUMENAU;SC;41791;3368;0;1736;0;0;0;5104;-2150;0;0;0;-98;-2248;2855;284;78;-1131;-1203;-4;0;86;-36;-1926;929;19;949;0;-62;887;0
SOLIDEZ CCTVM LTDA. - PRUDENCIAL;1000082925;n2;;I;2;SAO PAULO;SP;41791;0;0;5075;0;0;0;5075;0;0;0;0;0;0;5075;1808;0;-516;-2428;-137;0;9;-1;-1265;3809;0;3809;0;-352;3458;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ITURAMA LTDA. - SICOOB CREDIRAMA;3412878;b3S;;I;2;ITURAMA;MG;41791;3943;0;1130;0;0;0;5073;-1226;-347;0;0;-1482;-3055;2018;382;336;-1782;-1441;-49;0;174;-297;-2677;-659;-23;-682;-54;0;-736;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DA REGIÃO DO IGUAÇU - UNIPRIME DO IGUAÇU;1848322;b3S;;I;2;PATO BRANCO;PR;41791;3774;0;1259;0;0;0;5033;-2075;-57;0;0;-114;-2245;2788;133;58;-857;-680;-3;0;25;-20;-1344;1445;6;1451;-1;0;1449;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LIVRE ADMISSÃO DA REGIÃO SUL DA BAHIA - UNICRED REGIÃO SUL DA BAHIA;97489280;b3S;;I;2;ITABUNA;BA;41791;3603;0;1366;0;0;0;4969;-1263;0;0;0;-235;-1498;3471;146;207;-1257;-607;-12;0;139;-334;-1718;1753;-10;1743;-4;-36;1703;-897
WALPIRES S.A. CCTVM - PRUDENCIAL;1000082860;n2;;I;2;SAO PAULO;SP;41791;0;0;5820;-863;0;0;4957;0;-343;0;0;33;-310;4647;1989;4140;-849;-11243;-589;0;951;-341;-5943;-1296;123;-1173;0;0;-1173;0
BANCO PORTO REAL DE INVEST.S.A - PRUDENCIAL;1000081359;b2;;I;2;PORTO REAL;RJ;41791;4793;0;152;0;0;0;4945;-1255;-11;0;0;412;-854;4091;13;0;-1326;-402;-174;0;0;-69;-1958;2133;19;2152;-473;0;1679;0
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO PODER JUDICIÁRIO DA UNIÃO E MPU EM MINAS GERAIS LTDA. - SICOOB COOPJUS;25363615;b3S;;I;2;BELO HORIZONTE;MG;41791;4183;0;703;0;0;0;4885;-1207;0;0;0;-145;-1352;3533;3;0;-804;-593;-5;0;47;-31;-1383;2150;2;2152;1;0;2151;-812
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE RIO CLARO E REGIÃO LTDA. - UNICRED RIO CLARO E REGIÃO;1259518;b3S;;I;2;RIO CLARO;SP;41791;3585;0;1299;0;0;0;4884;-1570;0;0;0;-952;-2522;2362;381;82;-1207;-1122;0;0;3;-15;-1877;484;-55;429;1;0;429;-263
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ALPINÓPOLIS LTDA. - SICOOB CREDIALP;25353939;b3S;;I;2;ALPINOPOLIS;MG;41791;4107;0;775;0;0;0;4882;-814;-748;0;0;-431;-1993;2889;406;394;-1684;-1082;-27;0;335;-154;-1812;1077;4;1081;-52;0;1029;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE MONTE CARMELO E REGIÃO LTDA - SICOOB MONTECREDI;71392047;b3S;;I;2;MONTE CARMELO;MG;41791;2519;0;2309;0;0;0;4828;-1892;-513;0;0;-185;-2590;2238;257;64;-663;-610;-20;0;418;-72;-626;1612;3;1615;-48;0;1567;-189
BPN BRASIL BM S.A. - PRUDENCIAL;1000081490;b1;;I;3;SAO PAULO;SP;41791;2646;0;3272;-1301;203;0;4820;-3169;-909;0;0;-6864;-10942;-6122;159;34;-4065;-4540;-137;0;2718;-3999;-9830;-15953;-1396;-17348;0;0;-17348;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO E MÉDIO SÃO FRANCISCO LTDA - SICOOB SÃO FRANCISCO.;912488;b3S;;I;2;MORADA NOVA DE MINAS;MG;41791;4305;0;494;0;0;0;4800;-908;-791;0;0;-427;-2126;2673;270;576;-1572;-1218;-53;0;60;-181;-2118;555;-113;442;-8;0;434;0
GREENCRED COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO  DOS MÉDICOS, DEMAIS CATEGORIAS AFINS E PROFESSORES DE ENSINO SUPERIOR DE CURITIBA, REGIÃO METROPOLITANA E LITORAL;2347114;b3S;;I;2;CURITIBA;PR;41791;2540;0;2251;0;0;0;4791;-1676;0;0;0;-171;-1847;2944;0;0;-421;-753;-1;0;0;0;-1175;1768;1;1768;-211;0;1556;-456
