Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k)
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DE FURNAS E DEMAIS EMPRESAS DO SISTEMA ELETROBRÁS LTDA.;33370115;b3S;;I;2;RIO DE JANEIRO;RJ;42156;11274;0;13803;0;0;0;25077;-15179;0;0;0;-525;-15703;9374;460;45;-4749;-1743;-43;0;213;-750;-6568;2806;40;2846;-91;0;2755;-951
COOPERATIVA DE CREDITO RURAL DE PRIMAVERA DO LESTE;26563270;b3S;;I;2;PRIMAVERA DO LESTE;MT;42156;19869;0;5045;0;0;0;24914;-7668;-750;0;0;-4810;-13228;11686;319;130;-3270;-1762;-14;0;66;-139;-4670;7017;40;7056;0;0;7056;-99
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC;81054686;b3S;;I;2;LAPA;PR;42156;18541;0;6160;0;0;2;24702;-6576;-1461;0;0;-6918;-14954;9748;2980;1522;-6658;-4939;-142;0;1509;-3326;-9054;694;-38;656;-515;0;141;0
BRICKELL S.A. CFI - PRUDENCIAL;1000083601;n1;;I;2;SAO PAULO;SP;42156;23338;0;1290;0;0;0;24628;-13936;0;0;0;-1614;-15550;9078;3;868;-5909;-2925;-640;0;413;-5;-8195;882;813;1695;-287;-1103;305;0
BCO KDB BRASIL S.A. - PRUDENCIAL;1000081603;b1;;C;3;SAO PAULO;SP;42156;2148;0;19246;0;3103;0;24497;-15737;-566;0;0;-319;-16622;7874;480;1;-3727;-3608;-327;0;296;-148;-7034;840;43;883;-437;-4;443;0
BANCO BM&FBOVESPA - PRUDENCIAL;1000081225;b1;;I;2;SAO PAULO;SP;42156;0;0;23088;0;848;0;23936;-12940;0;0;0;0;-12940;10995;135;4543;0;-7575;-961;0;0;-90;-3948;7047;0;7047;-2823;0;4224;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DO VALE DO PARANHANA - ECOCREDI;11565109;b3S;;I;2;TRES COROAS;RS;42156;20986;0;2920;0;0;0;23906;-8926;-2478;0;0;-3792;-15197;8710;1010;757;-1833;-3056;-38;0;69;-151;-3242;5468;4;5472;-79;0;5394;-1366
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA FRONTEIRA SUL - SICREDI FRONTEIRA SUL RS;88530142;b3S;;I;2;BAGE;RS;42156;18960;0;4895;0;0;0;23855;-5608;-2804;0;0;-2034;-10446;13409;2624;1080;-5706;-4058;-63;0;1826;-3654;-7951;5458;-267;5192;-443;0;4749;0
RANDON - PRUDENCIAL;1000080800;b1;;C;2;CAXIAS DO SUL;RS;42156;19902;0;3879;0;0;0;23781;-5180;-3590;0;0;-3157;-11927;11855;52266;417;-8973;-29048;-6611;-69;1592;-1363;8210;20064;2;20066;-6568;-1334;12164;0
SANTANA S.A. - CFI - PRUDENCIAL;1000083474;n1;;I;2;SAO PAULO;SP;42156;22795;0;865;0;0;0;23660;-7775;0;0;0;-6196;-13972;9689;3981;0;-542;-7554;-1093;0;31;-608;-5785;3903;-672;3231;-879;0;2352;-1046
AGENCIA FOMENTO EST RJ S.A. - PRUDENCIAL;1000081139;n1;;I;1;RIO DE JANEIRO;RJ;42156;8246;0;15356;0;0;0;23602;0;-1672;0;0;-621;-2293;21309;8084;0;-13603;-3603;-1593;0;55;-32;-10693;10617;12;10629;-4452;0;6177;0
ICAP DO BRASIL CTVM LTDA. - PRUDENCIAL;1000082705;n2;;I;3;RIO DE JANEIRO;RJ;42156;674;0;20368;2478;0;0;23520;-3777;-118;0;0;-36;-3931;19589;30787;3094;-23598;-20683;-3639;0;1737;-5201;-17503;2086;-846;1240;-2014;0;-774;0
FINSOL SCMEPP S.A. - PRUDENCIAL;1000083340;n1;;I;3;RECIFE;PE;42156;22278;0;361;0;0;0;22640;-1617;-1373;0;0;-4533;-7522;15118;2107;0;-9728;-4198;-1097;0;0;-543;-13458;1660;-56;1603;-627;0;976;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CENTRAL - SICREDI PLANALTO CENTRAL;10736214;b3S;;I;2;CRISTALINA;GO;42156;19092;0;3487;0;0;0;22580;-4040;-4757;0;0;-4661;-13458;9122;2808;927;-5648;-3541;-722;0;2855;-2769;-6090;3031;642;3673;-198;0;3475;0
UNICRED RECIFE   COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DO GRANDE RECIFE, ZONA DA MATA NORTE E SUL LTDA;70241658;b3S;;I;2;RECIFE;PE;42156;18106;0;4467;0;0;0;22573;-8666;0;0;0;-1150;-9816;12757;271;703;-4093;-2600;-20;0;359;-875;-6254;6503;6;6509;-11;-215;6283;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TERCEIRO PLANALTO DO PARANÁ - SICREDI TERCEIRO PLANALTO;77984870;b3S;;I;2;GUARAPUAVA;PR;42156;17574;0;4854;0;0;5;22433;-4841;-1980;0;0;-6371;-13191;9242;2747;1019;-3722;-3956;-73;0;950;-3418;-6454;2789;42;2830;-438;0;2392;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO RIO PARANÁ - SICREDI RIO PARANÁ PR/SP;81206039;b3S;;I;2;NOVA LONDRINA;PR;42156;18680;0;3751;0;0;0;22432;-4579;-1257;0;0;-4711;-10546;11885;3642;1058;-6061;-4441;-156;0;1263;-3300;-7995;3890;266;4156;-618;0;3538;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA GRANDE GETÚLIO VARGAS DO RIO GRANDE DO SUL - SICREDI ESTAÇÃO RS;87784088;b3S;;I;2;ESTACAO;RS;42156;18420;0;3909;0;0;18;22347;-4876;-1861;0;0;-905;-7642;14705;2359;1232;-5671;-2296;-49;0;1457;-1980;-4949;9756;0;9756;-428;0;9328;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CASCAVEL E REGIÃO - SICOOB CREDICAPITAL;4529074;b3S;;I;2;CASCAVEL;PR;42156;19225;0;3107;0;0;0;22332;-8654;-394;0;0;-1877;-10925;11406;1986;1488;-4759;-5284;-65;0;128;-1121;-7627;3779;18;3798;-145;0;3653;-1336
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DE SAÚDE DE NÍVEL SUPERIOR E OUTROS SEGMENTOS DE CRÉDITO DO ESTADO DE MINAS GERAIS LTDA - UNICRED CENTRAL (MG);184068;b3C;;I;2;BELO HORIZONTE;MG;42156;0;0;22225;0;0;0;22225;-22713;0;0;0;374;-22339;-114;76;0;-2194;2385;-4;0;0;-83;179;66;0;66;-20;0;46;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO JACUÍ - SICREDI ALTO JACUÍ RS;87779625;b3S;;I;2;NAO-ME-TOQUE;RS;42156;15447;0;6320;0;0;51;21818;-5951;-1740;0;0;-1340;-9031;12787;3243;1320;-5299;-2976;-82;0;996;-2938;-5734;7053;24;7077;-427;0;6650;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS LITORÂNEA;85291086;b3S;;I;2;JACINTO MACHADO;SC;42156;13094;0;8721;0;0;0;21815;-9615;-611;0;0;-1368;-11595;10220;1283;770;-4263;-4338;-77;40;83;-220;-6721;3499;89;3588;-150;0;3438;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DA SAÚDE, DOS MEMBROS E SERV DO PODER JUD, DO MP E DE ÓRGÃOS JUR DA REG METROP DE NATAL - UNICRED NATAL;70038237;b3S;;I;2;NATAL;RN;42156;12762;0;9038;0;0;0;21800;-7876;0;0;0;-411;-8287;13513;201;194;-3587;-1112;-16;0;306;-954;-4967;8546;0;8546;0;-86;8460;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA, NOROESTE E OESTE DE MINAS LTDA - UNICRED INTEGRAÇÃO DE MINAS;1727929;b3S;;I;2;PATOS DE MINAS;MG;42156;16282;0;5457;0;0;0;21739;-10039;0;0;0;-554;-10593;11146;953;379;-4708;-5499;-11;0;0;-109;-8995;2151;55;2206;0;0;2206;0
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE DO BRASIL - SICOOB NORTE;3502131;b3C;;I;2;PORTO VELHO;RO;42156;759;0;20957;0;0;0;21716;-20752;-13;0;0;63;-20702;1014;11;1;-2294;-1314;-18;799;5447;-1842;791;1805;-3;1803;0;0;1803;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PANTANAL DO MATO GROSSO DO SUL - SICREDI PANTANAL MS;26408187;b3S;;I;2;MARACAJU;MS;42156;18541;0;3169;0;0;0;21710;-2485;-5778;0;0;-2569;-10833;10877;2276;961;-4428;-3627;-62;0;4143;-2213;-2950;7927;-34;7893;-338;0;7555;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO BRF - CREDIBRF;82096447;b3S;;I;2;VIDEIRA;SC;42156;16727;0;4944;0;0;0;21671;-6785;0;0;0;-427;-7213;14458;211;0;-1659;-892;-21;0;36;-20;-2345;12114;0;12114;-72;-267;11774;-2755
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO GRANDES LAGOS DO PARANÁ - SICREDI GRANDES LAGOS PR;81115149;b3S;;I;2;LARANJEIRAS DO SUL;PR;42156;17456;0;4132;0;0;15;21604;-4466;-1327;0;0;-4962;-10755;10849;3327;1401;-4649;-5080;-82;0;1035;-3876;-7924;2925;110;3034;-453;0;2581;0
FAIR CC S.A. - PRUDENCIAL;1000081919;n2;;I;2;SAO PAULO;SP;42156;0;0;5432;0;16071;0;21503;0;0;0;0;-41;-41;21462;11022;0;-4048;-20096;-2091;0;0;0;-15212;6250;0;6250;-2523;0;3727;0
BCO LA PROVINCIA B AIRES BCE - PRUDENCIAL;1000081263;b1;;I;3;SAO PAULO;SP;42156;2181;0;6629;7438;5247;0;21496;-47;-7854;0;0;-90;-7991;13505;1;0;-1800;-1551;-875;0;56;-1179;-5348;8157;0;8157;-2930;0;5227;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO VINHO - SICOOB VIDEIRA/SC;81016131;b3S;;I;2;VIDEIRA;SC;42156;15559;0;5867;0;0;0;21427;-9141;-960;0;0;-3047;-13148;8279;1574;770;-3266;-2780;-49;0;33;-564;-4281;3997;0;3997;-177;0;3820;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO ITAJAÍ E LITORAL CATARINENSE - SICREDI VALE LITORAL SC;10348181;b3S;;I;2;ITAPEMA;SC;42156;18032;0;3344;0;0;0;21376;-6418;-210;0;0;-7525;-14153;7224;2796;1374;-4978;-4762;-56;0;660;-3237;-8203;-979;425;-553;-186;0;-739;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE ESPUMOSO - SICREDI ESPUMOSO RS;87900411;b3S;;I;2;ESPUMOSO;RS;42156;14930;0;5919;0;0;112;20961;-5330;-1978;0;0;-1189;-8496;12465;2744;687;-4350;-1293;-62;0;1316;-2559;-3519;8946;1;8947;-438;0;8509;0
OM DTVM LTDA - PRUDENCIAL;1000084239;n2;;I;2;SAO PAULO;SP;42156;0;0;8577;0;12346;0;20923;0;0;0;0;0;0;20923;918;0;-3592;-11390;-1077;0;14;-27;-15154;5769;2;5771;-2319;0;3452;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA DE MINAS LTDA - SICOOB CREDILIVRE;41697103;b3S;;I;2;MANHUACU;MG;42156;16842;0;3666;0;0;0;20508;-4368;-1887;0;0;-1046;-7300;13208;1448;2353;-5684;-5175;-114;0;800;-447;-6819;6388;64;6452;-251;0;6201;-1003
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE PEQUENO EMPRESÁRIO, MICROEMPRESÁRIO E OU MICROEMPREENDEDOR DE CONCÓRDIA E REGIÃO - SICOOB - TRANSCREDI;4247370;b3S;;I;2;CONCORDIA;SC;42156;14277;0;6016;0;0;0;20294;-8720;-40;0;0;-724;-9484;10809;852;388;-1912;-1652;-48;0;2;-156;-2525;8284;6;8290;-105;0;8185;-1901
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DO PARANÁ - SICOOB NOROESTE DO PARANÁ;5772229;b3S;;I;2;PARANAVAI;PR;42156;18135;0;1538;0;0;0;19673;-4252;-1467;0;0;-2590;-8309;11364;1507;1255;-5255;-4850;-81;0;1;-762;-8185;3179;-8;3171;-147;0;3024;-1380
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAER;46642294;b3S;;I;2;SAO JOSE DOS CAMPOS;SP;42156;16838;0;2747;0;0;0;19585;-919;0;0;0;143;-777;18808;123;0;-709;-838;-86;0;60;-59;-1509;17299;0;17299;0;0;17299;-106
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO TRIANGULO MINEIRO LTDA - SICOOB ARACOOP;3320525;b3S;;I;2;ARAGUARI;MG;42156;17336;0;2171;0;0;0;19507;-4771;-2655;0;0;-865;-8291;11216;736;552;-3881;-3372;-68;0;412;-76;-5698;5518;-348;5171;-44;-102;5025;-1024
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DE CAMPO GRANDE MS LTDA.;73647935;b3S;;I;2;CAMPO GRANDE;MS;42156;9390;0;9934;0;0;0;19324;-9389;0;0;0;-64;-9452;9871;76;314;-2988;-2269;-17;0;0;0;-4885;4987;4;4990;-1;0;4989;-3442
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;;I;2;IBIRAMA;SC;42156;15439;0;3879;0;0;0;19318;-7686;-127;0;0;-635;-8448;10870;783;601;-3529;-3689;-17;0;24;-290;-6117;4753;20;4773;0;-226;4547;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE;78825023;b3S;;I;2;PALMITOS;SC;42156;14083;0;5148;0;0;5;19236;-7336;-688;0;0;-1137;-9161;10076;577;1278;-2764;-2762;-56;0;210;-682;-4198;5877;20;5897;-105;0;5792;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;;I;2;SAO GONCALO DO SAPUCAI;MG;42156;15229;0;3997;0;0;0;19225;-5559;-1253;0;0;-1488;-8299;10926;1414;1323;-6383;-5062;-91;0;1242;-660;-8217;2709;69;2778;-203;0;2575;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUDESTE PARAENSE - SICREDI CARAJÁS PA;8723661;b3S;;I;2;REDENCAO;PA;42156;17644;0;1553;0;0;0;19198;-1834;-2796;0;0;-10260;-14891;4307;1862;1450;-3540;-4023;-41;0;1067;-4128;-7354;-3048;557;-2491;-247;0;-2737;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;;I;2;ITAUNA;MG;42156;14015;0;5182;0;0;0;19197;-8272;-455;0;0;-5198;-13925;5272;698;999;-2475;-2089;-28;0;141;-147;-2900;2372;-30;2342;-63;0;2279;-931
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO OESTE - SICOOB OESTE;5392810;b3S;;I;2;TOLEDO;PR;42156;14599;0;4567;0;0;0;19165;-8052;-355;0;0;-969;-9376;9789;1476;733;-4275;-4531;-63;0;92;-761;-7330;2459;-28;2431;-154;0;2277;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;;I;2;QUIRINOPOLIS;GO;42156;16491;0;2626;0;0;0;19116;-3804;-942;0;0;-1278;-6024;13092;324;1369;-5345;-3536;-12;0;523;-716;-7394;5698;108;5807;-89;0;5717;0
AFEAM - PRUDENCIAL;1000081108;n1;;I;1;MANAUS;AM;42156;4429;0;14613;-62;0;0;18980;0;-1773;0;0;2831;1057;20038;15622;321;-12357;-5650;-875;0;67;-336;-3208;16829;-2926;13904;-5643;0;8260;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MOGI GUAÇU E SUDOESTE PAULISTA - SICOOB CREDIGUAÇU;67960229;b3S;;I;2;DESCALVADO;SP;42156;15200;0;3703;0;0;0;18903;-6491;-448;0;0;-2742;-9682;9221;539;691;-5264;-4067;-46;0;891;-293;-7549;1672;32;1704;-68;0;1636;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS DA REGIÃO OESTE DO PARANÁ LTDA. - UNIPRIME OESTE DO PARANÁ;1736243;b3S;;I;2;CASCAVEL;PR;42156;11222;0;7626;0;0;0;18848;-9460;-42;0;0;-778;-10280;8568;288;175;-1796;-1213;-8;0;101;-17;-2469;6099;0;6098;0;-260;5839;-1439
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;;I;2;ALFREDO CHAVES;ES;42156;16059;0;2676;0;0;0;18735;-5202;-705;0;0;-2558;-8465;10270;1004;1353;-3532;-3123;-86;0;418;-301;-4267;6002;-9;5993;-153;-188;5652;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÍ-PARANAPANEMA-AVARÉ;966246;b3S;;I;2;ITAI;SP;42156;15187;0;3467;0;0;0;18654;-5344;-1246;0;0;-2688;-9279;9376;942;1441;-4554;-3713;-29;0;367;-251;-5797;3578;2;3580;-35;-160;3386;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI NORTE SC;2843443;b3S;;I;2;JOINVILLE;SC;42156;14953;0;2879;0;0;0;17832;-5490;-119;0;0;-2340;-7950;9882;2348;1162;-5156;-3995;-51;0;919;-2510;-7282;2600;600;3201;-153;0;3047;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE GOIANO;2282709;b3S;;I;2;ANAPOLIS;GO;42156;15346;0;2450;0;0;0;17796;-5329;0;0;0;-2050;-7379;10417;534;307;-3864;-3903;-44;0;0;-157;-7127;3290;-41;3249;-85;0;3165;-1697
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRANCISCO BELTRÃO - SICOOB VALE DO IGUAÇU;2466552;b3S;;I;2;FRANCISCO BELTRAO;PR;42156;15614;0;1828;0;0;0;17441;-5513;-952;0;0;-882;-7346;10095;1687;1575;-5230;-4542;-83;0;42;-583;-7134;2961;-4;2957;-147;0;2810;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE VARGINHA LTDA - SICOOB CREDIVAR;25798596;b3S;;I;2;VARGINHA;MG;42156;11757;0;5515;0;0;0;17272;-4933;-1776;0;0;-2540;-9250;8022;1322;847;-4744;-4107;-89;0;2849;-472;-4394;3628;-78;3550;-183;0;3367;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;78834975;b3S;;I;2;CANOINHAS;SC;42156;11681;0;5537;0;0;0;17218;-6415;-824;0;0;-2497;-9735;7483;711;424;-3623;-2340;-37;88;106;-290;-4961;2521;-158;2363;-60;0;2302;0
BR PARTNERS - PRUDENCIAL;1000080934;b2;;C;2;SAO PAULO;SP;42156;6286;0;10268;592;0;0;17145;-9260;0;0;-885;-98;-10243;6902;21501;0;-11826;-10487;-2756;0;1207;-117;-2478;4424;22;4446;-1559;-491;2395;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MATAS DE MINAS LTDA. - SICOOB CREDISUDESTE;22656789;b3S;;I;2;MURIAE;MG;42156;13221;0;3729;0;0;0;16950;-5194;-409;0;0;-2477;-8080;8870;1525;1599;-5936;-4903;-114;0;830;-404;-7403;1466;48;1514;-216;0;1298;-748
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DO VALE DO RIO DOCE LTDA. - SICOOB CREDIRIODOCE;25606237;b3S;;I;2;GOVERNADOR VALADARES;MG;42156;11836;0;4918;0;0;0;16754;-5918;-839;0;0;-1722;-8479;8276;1174;1654;-4603;-3773;-79;0;743;-609;-5494;2782;-6;2775;-106;-22;2648;-1550
COOPERATIVA DE CRÉDITO RURAL E DOS EMPRESÁRIOS DO CENTRO DO ESTADO DE RONDÔNIA - SICOOB CENTRO;8044854;b3S;;I;2;JI-PARANA;RO;42156;14943;0;1717;0;0;56;16715;-2543;-650;0;0;-1867;-5060;11655;900;800;-4093;-3770;-78;1;188;-281;-6333;5322;-21;5301;-50;0;5251;-1639
PERNAMBUCRED - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DOS PODERES EXECUTIVO, LEGISLATIVO, JUDICIÁRIO E DO MINISTÉRIO PÚBLICO EM PERNAMBUCO;4146333;b3S;;I;2;RECIFE;PE;42156;15493;0;1221;0;0;0;16714;-5227;-2060;0;0;-1270;-8556;8157;144;150;-2778;-2446;-13;0;394;-811;-5360;2797;-7;2791;0;-189;2602;0
MIRAE CCTVM LTDA. - PRUDENCIAL;1000082932;n2;;C;3;SAO PAULO;SP;42156;0;0;16484;8;29;0;16521;0;0;0;0;0;0;16521;2751;1070;-2531;-3739;-1415;0;6858;-10;2983;19504;0;19504;-7510;0;11994;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUL DO ESTADO DE SANTA CATARINA   SICREDI SUL SC;3793242;b3S;;I;2;CRICIUMA;SC;42156;12709;0;3697;0;0;0;16407;-5604;-377;0;0;-3926;-9906;6500;2017;955;-3874;-3539;-41;0;487;-2964;-6958;-458;-21;-479;-82;0;-561;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DAS VERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;;I;2;SAO TIAGO;MG;42156;12233;0;4123;0;0;0;16356;-6285;-813;0;0;-1978;-9076;7280;747;1519;-3757;-3435;-47;0;685;-285;-4572;2707;36;2743;-136;-142;2465;-600
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DE MINAS LTDA - SICOOB CREDINOR;21866694;b3S;;I;2;MONTES CLAROS;MG;42156;11277;0;4999;0;0;0;16276;-4795;-2167;0;0;-1538;-8500;7776;1480;1653;-5751;-3412;-102;0;668;-416;-5880;1896;-63;1833;-138;0;1696;-460
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICREDS DO ESTADO DO RIO DE JANEIRO E DO MATO GROSSO LTDA   UNICRED CENTRAL RJ/MT;86774775;b3C;;I;2;RIO DE JANEIRO;RJ;42156;0;0;16118;0;0;0;16118;-15312;0;0;0;0;-15312;805;0;0;-2492;1886;-72;0;0;1;-679;127;-127;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;;I;2;BRACO DO NORTE;SC;42156;10102;0;5570;0;0;0;15671;-6327;-620;0;0;-1271;-8218;7454;900;479;-2743;-2178;-45;0;70;-626;-4143;3310;-59;3252;-67;0;3185;-50
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DO ALTO PARANAPANEMA - SICREDI CAPAL PR/SP;7206072;b3S;;I;2;ARAPOTI;PR;42156;9725;0;5844;0;0;4;15573;-6264;-1192;0;0;-2567;-10023;5551;1290;585;-3594;-2534;-44;0;742;-1437;-4991;560;154;714;-187;0;527;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DO CREA DOS ESTADOS DE SANTA CATARINA E PARANÁ - CREDCREA;5979692;b3S;;I;2;FLORIANOPOLIS;SC;42156;12327;0;3170;0;0;0;15497;-4835;-1215;0;0;-1238;-7289;8208;801;442;-2931;-3650;-14;0;47;-250;-5554;2654;-3;2651;0;-157;2494;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOM DESPACHO LTDA - SICOOB CREDIBOM;21670187;b3S;;I;2;BOM DESPACHO;MG;42156;10451;0;5036;0;0;0;15487;-6330;-422;0;0;466;-6286;9201;895;697;-3289;-2384;-62;0;650;-397;-3889;5311;1;5310;-154;-93;5064;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;;I;2;DIVINOPOLIS;MG;42156;12064;0;3333;0;0;0;15397;-4498;-10;0;0;-2159;-6667;8731;1095;1218;-3981;-3271;-110;0;142;-392;-5300;3431;-5;3426;-99;0;3327;-1502
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO NORTE DO PARANÁ - SICOOB ALIANÇA;6174009;b3S;;I;2;APUCARANA;PR;42156;12484;0;2885;0;0;0;15369;-5504;-160;0;0;-1296;-6960;8409;1654;1367;-3098;-3827;-44;0;14;-575;-4508;3901;2;3903;-93;0;3810;-1005
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO NO ESTADO DO RIO DE JANEIRO LIMITADA - SICOOB COOMPERJ;4694278;b3S;;I;2;RIO DE JANEIRO;RJ;42156;5309;0;9913;0;0;0;15222;-11029;0;0;0;113;-10916;4306;195;33;-1502;-1191;-15;0;152;-180;-2508;1798;-16;1782;-15;0;1767;-375
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SETE LAGOAS LTDA - SICOOB CREDISETE;22753982;b3S;;I;2;SETE LAGOAS;MG;42156;11882;0;3291;0;0;0;15173;-4469;-235;0;0;-2135;-6838;8335;918;1582;-3838;-3241;-46;0;329;-287;-4583;3752;-3;3749;-117;-279;3353;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI;1644264;b3S;;I;2;JOAO MONLEVADE;MG;42156;11614;0;3304;0;0;0;14919;-5516;-178;0;0;-968;-6662;8256;894;1324;-3135;-3324;-54;0;177;-158;-4276;3981;-18;3962;-76;-139;3747;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26178533;b3S;;I;2;ITUIUTABA;MG;42156;11103;0;3713;0;0;0;14816;-4050;-2188;0;0;-2125;-8363;6452;733;927;-3461;-2395;-129;0;488;-169;-4008;2444;1;2445;-122;0;2323;0
