Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k)
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MATAS DE MINAS LTDA. - SICOOB CREDISUDESTE;22656789;b3S;;I;2;MURIAE;MG;41609;9273;0;2846;0;0;0;12119;-3003;-493;0;0;-451;-3948;8172;1245;1609;-5453;-4281;-102;0;233;-579;-7329;843;-323;520;-177;0;343;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CASCAVEL E REGIÃO - SICOOB CREDICAPITAL;4529074;b3S;;I;2;CASCAVEL;PR;41609;10329;0;1638;0;0;0;11967;-4020;-221;0;0;-557;-4798;7169;1072;881;-3120;-3626;-31;0;30;-489;-5283;1885;-7;1878;-48;0;1830;-629
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E EMPRESÁRIOS DA REGIÃO OESTE DO PARANÁ LTDA. UNIPRIME OESTE DO PARANÁ;1736243;b3S;;I;2;CASCAVEL;PR;41609;7100;0;4827;0;0;0;11927;-5440;-60;0;0;-651;-6151;5776;374;160;-1512;-1152;-6;0;87;-114;-2163;3613;113;3726;-13;-268;3444;-877
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;;I;2;IBIRAMA;SC;41609;9840;0;2067;0;0;0;11907;-4067;-6;0;0;-810;-4883;7024;700;108;-2385;-3033;-11;0;1;-236;-4856;2168;-5;2163;0;-208;1955;-1805
BANCO RANDON S.A.;11476673;b1;;I;2;CAXIAS DO SUL;RS;41609;10699;0;1170;0;0;0;11869;-651;-2275;0;0;-560;-3486;8383;53;696;-3099;-1818;-514;0;447;0;-4235;4148;5;4153;-1630;-141;2383;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUL DO ESTADO DE SANTA CATARINA   SICREDI SUL SC;3793242;b3S;;I;2;CRICIUMA;SC;41609;9632;0;2203;0;0;0;11834;-3261;-178;0;0;-1921;-5361;6474;1829;561;-3491;-3075;-39;0;417;-2255;-6053;421;208;629;-11;0;618;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÍ-PARANAPANEMA-AVARÉ;966246;b3S;;I;2;ITAI;SP;41609;9404;0;2384;0;0;0;11788;-2843;-494;0;0;-1730;-5067;6721;505;1039;-3365;-2549;-36;0;849;-1117;-4674;2048;18;2065;-154;-105;1807;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;;I;2;ALFREDO CHAVES;ES;41609;9931;0;1765;0;0;0;11696;-2984;-446;0;0;-528;-3958;7738;677;1254;-3072;-2742;-62;0;178;-316;-4083;3655;9;3664;-93;0;3571;-1474
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DO VALE DO RIO DOCE LTDA. - SICOOB CREDIRIODOCE;25606237;b3S;;I;2;GOVERNADOR VALADARES;MG;41609;8866;0;2827;0;0;0;11693;-3304;-638;0;0;-1701;-5642;6051;1079;1309;-3779;-3256;-82;0;184;-484;-5029;1021;-29;993;-88;0;905;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO OESTE - SICOOB OESTE;5392810;b3S;;I;2;TOLEDO;PR;41609;10490;0;1164;0;0;0;11654;-3510;-34;0;0;-1303;-4847;6807;985;567;-3282;-3374;-44;0;2;-300;-5446;1361;174;1535;-128;0;1408;-749
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO NO ESTADO DO RIO DE JANEIRO LIMITADA - SICOOB COOMPERJ;4694278;b3S;;I;2;RIO DE JANEIRO;RJ;41609;5210;0;6436;0;0;0;11645;-7526;0;0;0;-1070;-8596;3050;34;123;-1313;-1320;-9;0;49;-1112;-3547;-497;0;-497;-21;0;-519;-1440
COOPERATIVA DE CRÉDITO DOS EMPREGADOS EM EMPRESAS TÊXTEIS - ACREDICOOP;3461243;b3S;;I;2;BLUMENAU;SC;41609;10192;0;1314;0;0;0;11506;-2433;-839;0;0;-1628;-4900;6606;969;120;-2250;-4106;-8;0;29;-1092;-6338;268;-32;236;0;0;236;-1000
CREDUNI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DAS INSTITUIÇÕES PÚBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAÍBA LTDA.;3428338;b3S;;I;2;CAMPINA GRANDE;PB;41609;10805;0;638;0;0;0;11443;-1635;-437;0;0;-115;-2187;9256;28;27;-1627;-1210;-3;0;303;-396;-2879;6377;1;6378;-1;-84;6293;-1890
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SECRETARIA DE ESTADO DA FAZENDA DE MINAS GERAIS LTDA.;16721078;b3S;;I;2;BELO HORIZONTE;MG;41609;8704;0;2727;0;0;0;11431;-3170;0;0;0;-28;-3198;8234;18;14;-3006;-1183;-19;0;252;-128;-4053;4180;10;4190;-3;0;4187;-1946
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA;87789178;b3S;;I;2;PALMEIRA DAS MISSOES;RS;41609;8949;0;2428;0;0;6;11383;-2029;-1138;0;0;-1637;-4803;6579;1728;514;-3065;-2177;-35;0;547;-2262;-4750;1829;81;1910;-105;0;1806;-652
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI NORTE SC;2843443;b3S;;I;2;JOINVILLE;SC;41609;9778;0;1603;0;0;0;11381;-2693;-72;0;0;-1261;-4027;7355;1791;815;-3858;-2980;-55;0;337;-2197;-6147;1208;51;1259;0;0;1259;-723
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE PEQUENO EMPRESÁRIO, MICROEMPRESÁRIO E OU MICROEMPREENDEDOR DE CONCÓRDIA E REGIÃO - SICOOB - TRANSCREDI;4247370;b3S;;I;2;CONCORDIA;SC;41609;8948;0;2392;0;0;0;11339;-3549;-8;0;0;-190;-3746;7593;578;306;-1370;-997;-27;0;8;-244;-1746;5847;6;5852;-58;0;5795;-1056
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26178533;b3S;;I;2;ITUIUTABA;MG;41609;9136;0;2130;0;0;0;11266;-2200;-1869;0;0;-2853;-6922;4344;488;700;-2652;-2053;-91;0;196;-594;-4007;337;-12;326;-44;0;282;0
HABITASUL - CREDITO IMOBILIARIO S/A;92859800;n1;;I;2;PORTO ALEGRE;RS;41609;2019;0;0;0;0;9120;11139;0;0;0;0;567;567;11707;0;0;-1534;-985;-547;0;648;-9625;-12043;-336;124;-212;85;0;-126;0
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICREDS DO ESTADO DO RIO DE JANEIRO LTDA. - UNICRED CENTRAL RJ;86774775;b3C;;I;2;RIO DE JANEIRO;RJ;41609;91;0;10988;0;0;0;11079;-10215;0;0;0;0;-10215;865;0;0;-1861;877;-98;217;0;0;-865;0;0;0;0;0;0;0
BNY MELLON;51808;b1;;C;3;RIO DE JANEIRO;RJ;41609;0;0;11072;0;0;0;11072;-4314;0;0;0;-900;-5213;5858;100883;236;-44113;-34533;-7376;2180;17352;-1774;32856;38714;-50;38663;-6604;-17123;14936;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA, SENADOR CANEDO E REGIÕES LTDA. - CREDIGOIÁS;37255049;b3S;;I;2;GOIANIA;GO;41609;9477;0;1566;0;0;0;11043;-241;-249;0;0;-45;-534;10509;16;45;-2346;-926;0;0;457;-50;-2803;7705;0;7705;0;0;7705;-5102
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOM DESPACHO LTDA - SICOOB CREDIBOM;21670187;b3S;;I;2;BOM DESPACHO;MG;41609;7895;0;3057;0;0;0;10953;-3508;-443;0;0;-257;-4208;6745;697;268;-2549;-2172;-47;0;161;-540;-4182;2562;28;2590;-103;-1;2486;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO TRIANGULO MINEIRO LTDA - SICOOB ARACOOP;3320525;b3S;;I;2;ARAGUARI;MG;41609;9531;0;1242;0;0;0;10773;-2381;-1301;0;0;-1234;-4917;5857;508;453;-2513;-2362;-46;0;135;-282;-4106;1750;-164;1586;-8;-155;1423;-383
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DAS VERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;;I;2;SAO TIAGO;MG;41609;9067;0;1547;0;0;0;10614;-2868;-450;0;0;-818;-4136;6479;693;1445;-3161;-2827;-48;0;359;-352;-3891;2588;10;2598;-117;-122;2359;-595
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO IVAÍ - SICREDI VALE DO IVAÍ PR;81706616;b3S;;I;2;JANDAIA DO SUL;PR;41609;9248;0;1320;0;0;1;10569;-1918;-682;0;0;-1556;-4156;6412;1722;814;-2552;-2644;-74;0;271;-1899;-4362;2051;13;2064;-133;0;1931;-513
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;;I;2;DIVINOPOLIS;MG;41609;9312;0;1255;0;0;0;10567;-2412;-223;0;0;-1918;-4553;6014;778;910;-3207;-2542;-64;0;26;-489;-4589;1425;-511;914;0;0;914;-1160
F.D'GOLD - DISTRIBUIDORA DE TÍTULOS E VALORES MOB ILIÁRIOS LTDA.;8673569;n2;;I;2;SAO PAULO;SP;41609;0;0;10518;0;0;0;10518;0;0;0;0;0;0;10518;0;0;-718;-8176;-492;0;118;-16;-9284;1234;0;1234;-299;0;935;-177
MIRAE ASSET SECURITIES (BRASIL) CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.;12392983;n2;;I;3;SAO PAULO;SP;41609;0;0;10412;27;41;0;10479;0;0;0;0;0;0;10479;1422;1548;-2552;-3993;-777;0;34;-28;-4345;6135;0;6135;-2088;-985;3062;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE - SICOOB OESTECREDI;78825023;b3S;;I;2;PALMITOS;SC;41609;7741;0;2696;0;0;0;10437;-3809;-452;0;0;-1010;-5271;5166;286;1108;-2440;-2003;-33;40;88;-635;-3589;1578;5;1582;-41;0;1541;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;;I;2;MINEIROS;GO;41609;8148;0;2261;0;0;0;10409;-878;-296;0;0;-189;-1362;9047;115;189;-1435;-777;-6;0;318;-115;-1711;7336;5;7341;-11;0;7330;-1983
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES DO TRIÂNGULO, CIRCUITO DAS ÁGUAS E CENTRO DE MINAS LTDA. - UNICRED MINEIRA;70937271;b3S;;I;2;UBERLANDIA;MG;41609;7863;0;2374;0;0;0;10237;-3713;0;0;0;-6;-3719;6519;611;295;-2755;-3172;-25;0;283;-151;-4915;1604;-34;1570;0;0;1570;-21
ICBC DO BRASIL BANCO MÚLTIPLO S.A.;17453575;b1;;I;3;SAO PAULO;SP;41609;0;0;9068;0;1140;0;10208;-296;-376;0;0;0;-673;9535;605;1;-2819;-6428;-498;0;67;-22;-9094;441;-26;416;0;-1400;-984;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO VALE DO PARAÍBA - UNICRED VALE DO PARAÍBA;2197569;b3S;;I;2;LORENA;SP;41609;9088;0;1094;0;0;0;10181;-3278;-419;0;0;219;-3478;6703;465;65;-3220;-1254;0;0;55;-151;-4040;2663;0;2663;0;-170;2493;0
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE DO BRASIL - SICOOB NORTE;3502131;b3C;;I;2;PORTO VELHO;RO;41609;652;0;9507;0;0;0;10160;-9496;-107;0;0;-110;-9713;447;3;2;-1782;-980;-13;577;2373;-558;-377;70;0;70;1;0;69;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUDESTE PARAENSE - SICREDI CARAJÁS PA;8723661;b3S;;I;2;REDENCAO;PA;41609;9250;0;905;0;0;0;10154;-820;-1540;0;0;-1422;-3782;6372;1529;856;-2433;-1355;-31;0;380;-3176;-4229;2143;388;2531;-43;0;2487;0
COOPERATIVA DE CRÉDITO DE SETE LAGOAS LTDA - SICOOB CREDISETE;22753982;b3S;;I;2;SETE LAGOAS;MG;41609;7950;0;2140;0;0;0;10089;-2436;-101;0;0;-532;-3070;7020;703;1346;-3055;-3194;-38;0;57;-563;-4745;2275;73;2348;-96;-88;2164;0
COOPERATIVA DE CREDITO RURAL DO NORTE CATARINENSE SICOOB/SC- CREDINORTE;81011686;b3S;;I;2;MAFRA;SC;41609;7809;0;2224;0;0;0;10033;-2989;-573;0;0;-1110;-4673;5361;684;1241;-2143;-2798;-26;0;289;-387;-3140;2220;178;2399;-45;0;2354;-409
BANCO VIPAL S.A.;9526594;b2;;I;2;PORTO ALEGRE;RS;41609;9555;0;440;0;0;0;9995;-4233;0;0;0;-3652;-7885;2110;0;286;-1944;-1068;-284;0;11;-257;-3257;-1147;131;-1016;-783;0;-1799;0
COOPERATIVA REGIONAL DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE MINEIRO E NORDESTE PAULISTA LTDA - SICOOB NOSSO CRÉDITO;22760839;b3S;;I;2;SAO SEBASTIAO DO PARAISO;MG;41609;8758;0;1210;0;0;0;9968;-2044;-1258;0;0;-451;-3752;6216;520;639;-2972;-2248;-56;0;258;-340;-4199;2017;-38;1978;-36;0;1943;0
COOPERATIVA DE CRÉDITO RURAL DA ALTA PAULISTA;59869560;b3S;;I;2;ADAMANTINA;SP;41609;6953;0;2924;0;0;0;9877;-3036;-477;0;0;-183;-3696;6181;118;239;-1991;-1467;-16;0;567;-639;-3189;2992;-8;2984;-20;-148;2816;0
AGENCIA DE FOMENTO DE GOIAS S/A;3918382;n1;;I;1;GOIANIA;GO;41609;7074;0;2754;0;0;0;9828;0;-87;0;0;-3020;-3106;6721;3248;151;-6555;-1418;-765;0;31;-242;-5549;1172;1;1172;408;0;1581;-1018
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ORLÂNDIA;53935029;b3S;;I;2;ORLANDIA;SP;41609;6629;0;3175;0;0;0;9803;-1763;-747;0;0;-171;-2681;7122;166;812;-1949;-1197;-11;0;125;-169;-2223;4899;1;4900;-1;-237;4661;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO VALE DO AÇO LTDA - SICOOB VALE DO AÇO;19869338;b3S;;I;2;IPATINGA;MG;41609;8831;0;927;0;0;0;9758;-2099;-145;0;0;-1532;-3777;5981;402;558;-3119;-2294;-31;0;119;-298;-4662;1319;74;1393;-30;0;1363;-392
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;;I;2;PATOS DE MINAS;MG;41609;8189;0;1512;0;0;0;9700;-2040;-351;0;0;-2443;-4834;4867;710;439;-2709;-2126;-62;0;48;-48;-3748;1119;0;1119;-15;0;1104;0
VR;50524;b1;;C;2;BARUERI;SP;41609;0;0;9625;0;0;0;9625;-2698;0;0;0;0;-2698;6927;4;10;-1476;-4961;-508;0;25950;-78759;-59740;-52813;238;-52575;7520;0;-45055;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;;I;2;PRESIDENTE PRUDENTE;SP;41609;7824;0;1781;0;0;0;9605;-2683;-296;0;0;-910;-3889;5716;78;200;-2471;-1617;-22;0;149;-141;-3823;1893;-88;1805;-54;-124;1627;-38
RENOVA S.A. CORRETORA DE CÂMBIO;72760713;n2;;I;2;SAO PAULO;SP;41609;0;0;8;0;9556;0;9565;0;-15;0;0;-39;-55;9510;3300;0;-2476;-8386;-800;0;804;-161;-7719;1791;0;1791;-368;0;1423;-202
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS TEIXEIRA DE FREITAS LTDA. - SICOOB EXTREMO SUL;2447120;b3S;;I;2;TEIXEIRA DE FREITAS;BA;41609;7141;0;2405;0;0;0;9546;-721;-353;0;0;-69;-1142;8404;531;386;-1787;-1815;-43;0;43;-273;-2958;5446;14;5460;-76;0;5384;-1927
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS E SERVIDORES DA SABESP E EM EMPRESAS DE SANEAMENTO AMBIENTAL DO ESTADO DE SÃO PAULO - CECRES;54603022;b3S;;I;2;SAO PAULO;SP;41609;7829;0;1667;0;0;0;9496;0;0;0;0;-573;-573;8923;0;0;-1838;-1077;0;0;0;0;-2915;6008;-2;6006;0;-257;5749;-9592
ECONOMIA CREDITO IMOBILIARIO S.A.-ECONOMISA;17441197;n1;;I;2;BELO HORIZONTE;MG;41609;2349;0;4156;0;0;2951;9456;0;-2770;0;0;-8;-2779;6677;3703;6;-789;-5646;-601;0;1162;-1176;-3342;3335;2;3337;-1323;0;2014;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DO VALE DO PARANHANA - ECOCREDI;11565109;b3S;;I;2;TRES COROAS;RS;41609;8444;0;936;0;0;0;9380;-2270;-1053;0;0;-1173;-4496;4883;918;442;-951;-1580;-24;0;6;-120;-1308;3575;-7;3568;-56;0;3512;-500
ADVANCED CORRETORA DE CÂMBIO LTDA;92856905;n2;;I;2;SAO PAULO;SP;41609;0;0;5;0;9375;0;9380;0;0;0;0;-260;-260;9120;7329;0;-3076;-10577;-1241;0;159;-16;-7422;1698;-63;1635;-767;0;868;0
BPN BRASIL BANCO MÚLTIPLO S.A.;61033106;b1;;I;3;SAO PAULO;SP;41609;2679;0;4282;550;1788;0;9299;-3812;-3239;0;0;636;-6415;2885;664;19;-4056;-5438;-182;0;376;-152;-8768;-5883;-2121;-8004;0;0;-8004;0
COOPERATIVA DE CRÉDITO RURAL DE CÂNDIDO MOTA;66788142;b3S;;I;2;CANDIDO MOTA;SP;41609;7551;0;1714;0;0;1;9266;-1612;-815;0;0;-1993;-4419;4847;234;534;-2291;-1233;-36;0;515;-789;-3065;1781;20;1802;0;0;1802;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PATOS DE MINAS LTDA -  SICOOB CREDIPATOS;25387671;b3S;;I;2;PATOS DE MINAS;MG;41609;7075;0;2073;0;0;0;9148;-2215;-512;0;0;-237;-2964;6184;708;742;-2620;-2382;-50;0;129;-350;-3824;2360;13;2373;-99;0;2274;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRANCISCO BELTRÃO - SICOOB CRESUD;2466552;b3S;;I;2;FRANCISCO BELTRAO;PR;41609;8274;0;840;0;0;0;9114;-2169;-243;0;0;278;-2135;6979;913;727;-2624;-3081;-43;0;23;-283;-4367;2613;-1537;1075;-45;0;1031;-438
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.   SICOOB SAROMCREDI;66402207;b3S;;I;2;SAO ROQUE DE MINAS;MG;41609;7926;0;1127;0;0;0;9052;-1565;-919;0;0;-326;-2811;6241;192;210;-2456;-1821;-14;0;513;-240;-3616;2625;-35;2590;-10;0;2580;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI;1644264;b3S;;I;2;JOAO MONLEVADE;MG;41609;7699;0;1337;0;0;0;9036;-2680;-181;0;0;-1564;-4424;4612;461;941;-2240;-2228;-30;0;28;-216;-3283;1329;16;1345;-21;0;1324;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO RGS - SICREDI CENTRO SUL;87733341;b3S;;I;2;SAO SEPE;RS;41609;6431;0;2594;0;0;0;9025;-2513;-1078;0;0;-767;-4358;4666;1263;309;-2155;-1198;-33;0;467;-1767;-3115;1551;29;1580;-166;0;1415;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;;I;2;NOVA TRENTO;SC;41609;6658;0;2308;0;0;0;8966;-2878;-7;0;0;-815;-3700;5266;517;835;-2077;-2025;-42;0;31;-326;-3086;2180;11;2191;-61;0;2130;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE - SICOOB CREDIPLANALTO SC;1389651;b3S;;I;2;PAPANDUVA;SC;41609;5848;0;3110;0;0;0;8958;-4133;-409;0;0;-197;-4739;4219;329;573;-1684;-1328;-17;0;52;-306;-2381;1838;18;1855;-50;0;1805;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE SP;4463602;b3S;;I;2;MARILIA;SP;41609;7317;0;1634;0;0;0;8950;-2155;-74;0;0;-2881;-5110;3841;1181;505;-2617;-2119;-35;0;215;-2059;-4930;-1089;807;-283;-43;0;-325;0
COOPERATIVA DE CRÉDITO RURAL DE ARIQUEMES LTDA.;3222753;b3S;;I;2;ARIQUEMES;RO;41609;7647;0;1301;0;0;0;8948;-2043;0;0;0;359;-1685;7263;77;26;-1252;-858;0;0;8;-92;-2091;5172;-9;5163;0;0;5163;-949
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DE SAÚDE DE NÍVEL SUPERIOR DE ARACAJU LTDA.;2923389;b3S;;I;2;ARACAJU;SE;41609;8107;0;832;0;0;0;8939;-2414;-58;0;0;-82;-2554;6385;159;506;-1154;-842;-11;0;134;-431;-1639;4746;0;4746;-2;-186;4558;-1026
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;;I;2;BRACO DO NORTE;SC;41609;6231;0;2679;0;0;0;8909;-2851;-453;0;0;-709;-4013;4896;421;306;-2200;-1452;-27;0;272;-457;-3138;1758;0;1758;-35;0;1723;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAPANEMA - SICREDI CAPAL PR/SP;7206072;b3S;;I;2;ARAPOTI;PR;41609;4895;0;4001;0;0;0;8896;-3615;-858;0;0;-1024;-5497;3399;1382;294;-1589;-1403;-29;0;460;-1502;-2388;1012;809;1821;-140;0;1681;-500
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;;I;2;LAJINHA;MG;41609;6852;0;2004;0;0;0;8855;-2012;-451;0;0;-773;-3236;5619;1292;241;-2931;-2519;-127;0;260;-308;-4091;1528;-26;1502;-207;0;1294;-370
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO LESTE DE MATO GROSSO - SICOOB PRIMAVERA MT;5241619;b3S;;I;2;PRIMAVERA DO LESTE;MT;41609;7756;0;1092;0;0;0;8848;-2189;-437;0;0;-2034;-4660;4189;527;479;-1738;-1749;-33;0;10;-356;-2860;1329;-23;1306;-59;0;1247;0
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS MÉDICOS DO PLANALTO MÉDIO DO RIO GRANDE DO SUL LTDA - CREDIPLAN;97259253;b3S;;I;2;PASSO FUNDO;RS;41609;5023;0;3823;0;0;0;8846;-5377;0;0;0;-14;-5391;3455;36;0;-632;-688;-2;0;0;0;-1287;2168;6;2174;-2;-116;2056;-480
BANCO BRJ S.A.;27937333;b2;;I;2;RIO DE JANEIRO;RJ;41609;4089;0;27;0;0;4697;8813;-4802;-515;0;0;24;-5294;3520;2105;0;-2739;-3822;-293;104;3653;-938;-1930;1590;-1233;357;0;0;357;0
FAIR CORRETORA DE CAMBIO S.A.;32648370;n2;;I;2;SAO PAULO;SP;41609;0;0;115;0;8698;0;8813;0;0;0;0;-63;-63;8750;11013;0;-3431;-13264;-1485;0;0;-628;-7795;955;0;955;-404;0;551;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO SUDOESTE DE GOIÁS - SICREDI SUDOESTE GO;6332931;b3S;;I;2;RIO VERDE;GO;41609;7863;0;921;0;0;0;8784;-825;-786;0;0;-591;-2203;6582;985;410;-2669;-2216;-30;0;239;-1059;-4340;2242;-443;1799;-107;0;1691;0
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS DE SAÚDE DA REGIÃO SUL FLUMINENSE LTDA. UNICRED REGIONAL SUL FLUMINENSE;86803939;b3S;;I;2;NOVA IGUACU;RJ;41609;6514;0;2228;0;0;0;8742;-3265;0;0;0;-514;-3779;4963;148;176;-2004;-1926;-3;0;3;-165;-3770;1193;52;1244;-3;-12;1228;-828
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA ÁREA DE SAÚDE E DOS SERVIDORES PÚBLICOS FEDERAIS E ESTADUAIS DE SALVADOR E REGIÃO METROPOLITANA LTDA. - UNICRED SALVADOR;2245493;b3S;;I;2;SALVADOR;BA;41609;8471;0;261;0;0;0;8732;-37;0;0;0;-410;-447;8284;22;43;-824;-2202;-2;0;5090;-4872;-2745;5539;-619;4920;0;0;4920;0
H.H.PICCHIONI;30829;n2;;C;2;BELO HORIZONTE;MG;41609;6;0;1577;7;7094;0;8683;0;0;0;0;58;58;8741;724;387;-5094;-4484;-498;0;307;-2460;-11118;-2377;16;-2361;113;0;-2248;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARATINGA LTDA. ? SICOOB CREDCOOPER;19449602;b3S;;I;2;CARATINGA;MG;41609;7262;0;1321;0;0;0;8583;-1339;-788;0;0;-1807;-3933;4650;656;1271;-2825;-2814;-73;0;429;-407;-3762;888;16;904;-77;-91;736;-440
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;;I;2;CLAUDIO;MG;41609;6464;0;2041;0;0;0;8505;-2378;-5;0;0;-629;-3013;5492;449;378;-1891;-1185;-74;0;67;-200;-2455;3037;0;3037;-144;0;2893;-793
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA;2335109;b3S;;I;2;CATAGUASES;MG;41609;7387;0;1089;0;0;0;8476;-2084;0;0;0;-105;-2189;6286;670;942;-2113;-2151;-27;0;21;-198;-2855;3431;8;3439;-13;0;3426;-794
